Power output in W
306.2748508
313.7081531
261.909157
261.909157
217.9183228
261.909157
306.2748508
313.7081531
343.7981594
413.7666101
452.5969465
506.1507787
498.5416956
475.593667
421.5203699
328.4576978
239.6677801
206.581721
149.7637527
112.0311102
85.34870483
70.80545752
70.80545752
73.29691132
68.31400372
60.81986888
50.83428023
45.83159919
32.24160011
25.92774268
34.34066617
50.83428023
81.99359049
92.00609707
92.00609707
105.373718
122.0436168
108.7024141
112.0311102
183.863531
291.5253062
374.874736
460.3151112
536.6475009
603.1957745
641.7881074
670.6942224
718.8202344
748.2105777
709.2102859
593.585826
574.8740853
529.0384177
475.593667
452.6584843
367.1209763
178.1502436
98.68990752
36.45639148
7.610749118
5.240126426
1.447880315
0
2.869503733
21.7129513
48.32305299
53.32573403
55.81718783
189.4868454
166.7686553
155.387067
306.2748508
475.593667
622.491941
398.1975529
506.1507787
437.0894271
421.5203699
429.3356674
475.593667
460.3151112
583.9758775
452.6584843
232.2930078
232.2930078
276.6587017
382.6284957
513.7598619
529.0384177
528.9780282
593.585826
567.2046126
513.7598619
490.8722229
452.6584843
374.874736
335.9828619
429.2741296
506.1507787
452.5969465
367.1209763
367.1209763
313.6496232
261.909157
284.0920039
343.7366216
343.7981594
291.5253062
161.1003544
166.8136418
269.2839293
374.874736
528.9780282
559.5351399
536.6475009
544.3169736
748.1623631
862.5861291
920.655527
936.1318283
916.2487158
925.0973129
965.718602
973.5963503
974.4494044
945.9676697
925.0973129
903.3903637
826.8319236
803.0305623
748.1623631
754.2856156
567.2046126
536.6475009
529.0384177
536.6475009
766.4356913
847.2744411
936.1318283
955.086257
967.2323596
972.7365259
987.0460252
991.1775499
989.6140509
988.5860279
987.0460252
989.0980077
991.7764349
989.0980077
985.5019591
981.2873778
978.7214452
983.9660197
980.4343237
980.4343237
985.5060224
988.5819646
991.1775499
991.4769924
989.6140509
978.7214452
977.8683911
986.0180022
990.8757309
989.6099875
987.0460252
983.9660197
961.1533013
918.4521214
936.1318283
975.3024585
991.4769924
994.7803657
995.2230756
996.8355614
996.0240237
996.290302
996.290302
995.4893539
992.3776963
987.558005
984.4779995
977.8683911
975.3024585
973.5963503
971.8834718
970.1705933
977.015337
976.1622829
962.6790729
959.6515577
945.9796836
927.3007185
961.1533013
977.015337
989.0980077
995.0888798
995.622493
992.6771388
990.5739119
994.4785467
993.5778428
995.2220189
995.3551581
996.0229671
996.8368954
994.4785467
995.3551581
999.0002381
996.6907761
986.0180022
956.6000146
976.1555126
991.1751734
990.8733544
990.5762884
992.9789578
992.3753198
995.0888798
999.4646495
0
999.1966521
995.622493
988.0699848
967.2203456
882.9882464
862.5861291
914.0278229
809.1056001
790.832272
778.6339816
748.2105777
544.256584
815.180638
893.2095051
908.5211932
958.1257862
978.7282155
983.4540399
985.5060224
993.8772852
995.8898279
999.4646495
998.0161068
998.8591629
998.0161068
996.8368954
997.1730507
996.290302
986.5340454
986.529982
989.6140509
971.8834718
973.58958
976.1555126
955.086257
971.0304177
964.1928304
959.6395437
940.5386395
953.5244437
958.0897443
959.6635716
932.8442072
877.8170167
768.6053477
700.057954
564.0039665
413.3973835
325.4141409
294.8029828
279.5266687
389.2745755
580.6200225
851.3952648
968.6405121
991.267858
991.8881317
0
999.1603378
999.3033681
997.5625639
997.2144031
996.8649083
996.709796
993.7513293
996.5713736
998.0854722
996.7087393
997.7359774
999.3033681
0
0
999.3192154
0
999.9996898
999.7982924
999.8262763
998.0854722
999.4781155
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
999.9583921
997.7373113
995.467164
985.4572624
971.2944583
959.6515577
962.7992123
973.9484044
967.4966664
974.8285396
976.5955802
972.1745934
973.0547286
979.2495263
975.7086748
974.8285396
981.8967022
981.8967022
984.924966
985.9895589
985.4572624
976.5955802
964.3610257
941.9726019
923.7158126
898.9059379
888.3614773
835.5987739
825.0543133
781.1893547
690.1429277
630.3476925
580.543753
620.4326663
729.8793022
743.4373337
630.3476925
640.3389882
580.543753
580.543753
556.1533251
590.4587793
590.4587793
564.0039665
540.3916529
556.0929356
532.480622
508.8079189
429.4587429
445.5201023
397.3360241
365.1517675
302.4704048
389.2745755
580.543753
756.0213407
883.0690468
818.9895903
690.1429277
600.4500749
556.0929356
485.1956053
405.3359349
485.1956053
680.1516321
700.057954
737.1212229
700.057954
825.0543133
787.5054655
812.6734795
888.3614773
872.5245862
867.2321558
888.3614773
774.9214585
762.2892369
729.9555716
812.6734795
768.6053477
620.3563969
830.3467438
856.6876952
904.1579681
923.7158126
928.2800099
928.2800099
941.9726019
941.9726019
916.860773
914.587418
923.7158126
930.5533649
953.3922902
951.8184629
930.5533649
928.2800099
914.587418
914.587418
948.6708082
954.9541036
921.4249703
877.7766164
867.2321558
877.7766164
825.0543133
818.9895903
835.5987739
856.6876952
883.0690468
818.9895903
800.0894725
835.5987739
898.9059379
965.9348531
985.4613258
995.467164
998.0841382
999.6515289
999.4793151
999.95717
997.7359774
992.8173539
995.6066431
990.6475843
968.6337419
970.4075528
965.9348531
965.9228391
977.4824857
970.4075528
983.8644364
992.5107819
999.4781155
0
0
0
999.6394148
999.0002381
999.95717
999.7982924
998.6070464
996.709796
998.2588856
992.8197305
985.9895589
872.5245862
650.2540145
590.5350487
524.6299807
548.2422942
532.480622
737.1212229
914.587418
961.225385
939.6817595
964.3730397
948.6828222
941.9900892
983.8684997
996.0197971
0
0
0
0
995.8813747
970.4075528
916.8782603
888.3614773
743.3891191
743.3891191
610.4413706
493.0462466
493.1066362
461.5229022
317.7467189
248.9740405
165.778952
82.52195496
55.40194553
47.65075593
55.40194553
52.81162452
52.81162452
60.56281412
79.06116773
68.29423028
82.52195496
85.98274219
92.87789843
110.1025799
92.87789843
103.2074237
120.4585234
120.4585234
99.77305467
110.1025799
99.77305467
73.45509886
60.56281412
47.65075593
50.24107695
45.06043492
57.9724931
70.86477785
35.52347323
13.76648694
7.652009956
11.60078386
28.99304549
123.9193106
123.9193106
89.4171112
79.08758595
106.6682109
279.5851986
294.8029828
195.1551462
57.9724931
73.45509886
89.44352942
79.06116773
45.06043492
4.227360402
1.286587948
1.286587948
0
0
0
0
0.795208878
2.75322319
2.756974175
5.697746629
8.143389026
33.35777015
11.60078386
2.75322319
13.78314619
3.735981331
0
0
1.777967019
31.17540782
106.6682109
189.3068993
212.7898601
233.6977264
189.2619128
206.8966266
256.6414625
171.6721854
116.9977362
103.2338419
154.0374716
310.1378268
453.5815509
630.3476925
660.2453101
710.0492497
743.4373337
851.435665
898.9059379
872.5245862
919.1516153
916.860773
925.9891676
846.1432346
867.2321558
856.6876952
919.1516153
909.4503985
856.6876952
806.4055833
800.0894725
800.0894725
851.435665
846.1432346
825.0543133
787.5054655
800.0894725
762.2892369
781.1893547
877.8170167
912.314063
923.7158126
925.9891676
916.8782603
904.1983683
893.6539077
919.1516153
945.5471815
951.8184629
959.6635716
948.6828222
923.7158126
923.7158126
888.3614773
806.4055833
737.1212229
787.5054655
743.4373337
660.2453101
590.4587793
516.7189498
469.4339331
389.2745755
248.9740405
183.4136658
117.0241544
82.52195496
55.40194553
65.70390926
60.56281412
47.65075593
26.81068316
6.676753785
0.798959863
0
0
0.307580792
3.735981331
6.185374714
18.1312116
52.81162452
82.52195496
92.87789843
120.4585234
123.9193106
189.2619128
341.0904973
397.2744863
437.4586537
405.3359349
437.4586537
485.1956053
548.2422942
437.4586537
516.7189498
640.3389882
737.1212229
749.7052299
921.4424576
912.314063
904.1579681
830.3063435
793.7733617
749.7052299
762.2892369
650.2540145
469.4339331
333.0905864
226.0303043
154.0374716
206.8966266
233.6977264
241.3651484
195.1551462
154.0374716
212.7448736
183.4136658
206.8966266
177.5654189
130.8144669
113.5633671
106.6682109
82.52195496
70.88455129
57.9724931
39.89956633
20.29691468
8.143389026
8.143389026
6.185374714
2.265595105
1.286587948
0.795208878
4.714988487
2.756974175
0
0.307580792
0
0
1.286587948
5.697746629
20.29691468
20.29691468
8.143389026
2.265595105
0
0
0
2.756974175
24.64498008
82.52195496
103.2074237
92.87789843
195.1551462
294.8615127
461.5229022
437.4586537
508.8683084
690.1429277
806.3573687
888.3614773
961.225385
984.3967328
987.0500885
992.1970802
988.1106181
985.4572624
981.8967022
943.9733542
912.2965756
888.321077
914.587418
893.6135075
856.6876952
818.9895903
830.3467438
888.3614773
851.3952648
867.2321558
928.2800099
937.4084045
964.3610257
950.2566495
958.0897443
958.0897443
974.8217693
986.517792
953.3802763
947.1089949
939.6992469
943.9613402
867.2321558
710.0492497
556.0929356
548.2422942
540.3312633
540.3916529
453.5815509
365.2133053
302.4704048
302.4704048
540.3312633
787.5054655
935.1350496
959.6635716
964.3610257
954.9541036
923.7158126
930.5533649
956.5279309
970.4075528
965.9348531
973.9416341
967.4966664
945.5351675
919.1516153
898.9059379
941.9726019
925.9891676
958.0897443
975.7086748
987.582385
995.0550667
995.4682207
996.4340078
994.6805516
987.582385
978.3626209
967.4966664
943.9733542
937.4084045
947.1089949
916.8782603
883.0690468
956.5279309
969.5206473
972.1745934
950.2446356
937.4084045
943.9613402
921.4424576
872.5245862
851.3952648
883.0690468
872.5245862
670.1603364
630.3476925
680.1516321
640.3389882
540.3312633
445.5201023
405.3974727
461.5229022
540.3312633
700.057954
709.9729802
719.9642759
719.9642759
710.0492497
762.2892369
781.1893547
812.6734795
861.9801256
840.8508041
787.5054655
768.5571331
743.4373337
680.1516321
700.057954
737.1212229
781.1893547
787.4572509
812.6734795
800.0894725
787.4572509
710.0492497
650.2540145
600.4500749
564.0039665
564.0039665
540.3916529
532.480622
556.1533251
556.0929356
564.0039665
508.8683084
429.4587429
429.4587429
477.2845744
421.3972943
333.0905864
271.8592466
349.0904081
333.0290487
325.4141409
365.2133053
381.2746647
580.543753
500.9572775
508.8683084
564.0039665
650.2540145
640.3389882
590.4587793
540.3916529
429.4587429
349.1519459
325.4141409
317.7467189
317.7467189
279.5266687
256.5829325
183.4136658
264.2503546
279.5266687
349.1519459
453.5200131
508.8079189
485.1956053
421.3972943
333.0905864
248.9740405
159.8857185
103.2338419
73.45509886
68.29423028
45.08020836
45.08020836
55.38217209
57.9724931
63.13336169
79.06116773
85.98274219
55.38217209
31.17540782
8.143389026
4.714988487
4.718739473
4.223609417
24.64498008
24.64498008
8.143389026
2.75322319
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.798959863
0
0
0
0
1.286587948
0
0
0
13.78314619
24.64498008
28.99304549
37.70583556
50.2213035
55.38217209
45.08020836
39.91933978
50.2213035
65.70390926
68.29423028
70.88455129
79.06116773
116.9977362
201.0483797
264.2503546
294.8029828
310.1378268
294.8029828
317.8052488
357.1518567
357.1518567
349.1519459
339.7366662
314.8787519
330.4477157
307.03574
291.4082463
299.2512581
252.4273069
307.03574
346.6904348
371.305545
412.2897035
354.9364968
363.0594831
283.6237644
260.2117888
148.8190358
130.946558
123.9193106
142.7908428
123.9193106
136.7626498
154.8022423
184.7632613
178.7800548
184.7632613
244.584295
244.642825
371.305545
428.7818274
501.7423417
685.3379535
760.5535118
792.6644262
805.5377208
811.9502607
824.650311
830.0639421
792.6644262
747.6320027
786.2518863
754.0927572
566.1779902
469.5547122
501.7423417
760.5535118
574.2701898
244.584295
102.7847321
56.82563342
46.28638838
64.754784
46.28638838
72.6443877
75.29402905
43.65652048
36.37309521
43.65652048
36.37309521
23.04569166
6.19662767
6.699259697
18.59767072
16.36533063
23.0290324
34.15741437
11.93396895
20.81335156
29.69273418
11.93396895
4.696233561
5.195114602
5.195114602
4.19735252
7.198140738
9.701628856
18.59767072
16.38198988
6.19662767
6.695508711
0
0
5.198865588
6.19662767
4.19735252
0.697683261
0
1.200315287
8.199653806
46.28638838
85.16377727
75.29402905
120.3792687
172.7968483
172.7518618
244.584295
307.03574
338.5059107
428.7818274
395.9206552
477.5865221
558.1461802
715.921996
574.2701898
485.6787217
542.0221707
624.3986768
715.921996
726.0658305
824.650311
878.5442208
917.6302162
917.6302162
915.3043992
924.6251546
919.9735206
915.3043992
910.6352778
867.7573588
835.4775733
830.0639421
792.6644262
779.7911317
741.2194627
715.921996
675.2703884
654.9064499
766.9178372
715.8457266
644.7626153
558.0857907
330.4477157
172.7968483
81.65015359
34.15741437
8.19590282
1.196564302
48.91625628
244.642825
558.1461802
830.0639421
922.2993376
936.2717271
912.9610948
873.1709899
883.957852
922.2818502
936.2892144
929.294276
919.9735206
862.3841279
857.010897
873.1305897
811.9502607
766.9660518
766.9660518
747.6320027
754.0927572
593.8909037
485.6183321
453.3353998
542.0221707
644.7626153
665.0502844
634.5425113
493.7105317
436.9663515
330.4477157
202.8028538
127.4329343
95.75748475
70.0145198
43.65652048
20.83001082
11.93396895
23.0290324
20.81335156
25.2613725
27.47705334
41.00687913
70.0145198
85.19019549
46.28638838
18.59767072
7.198140738
18.59767072
75.2742556
95.75748475
172.7518618
346.6904348
428.7202896
338.5059107
346.6904348
314.8202219
196.7746608
184.8082478
166.7686553
127.4329343
78.13652992
43.63674703
25.2613725
11.93396895
20.83001082
25.2613725
11.93396895
7.697021779
18.59767072
34.14075511
48.93602972
99.24469021
142.7908428
190.7914543
178.7800548
113.3520214
154.7572558
142.7908428
136.8076364
236.7998131
268.0548006
314.8202219
291.4082463
330.3891857
322.6632338
172.7968483
178.7800548
208.7410738
221.2308493
330.4477157
461.5229022
485.6787217
379.4900692
322.6632338
346.6904348
338.5059107
291.4082463
283.6237644
330.4477157
322.6632338
322.6632338
346.6904348
299.2512581
228.9568013
196.7746608
221.1723194
260.2117888
267.9962707
330.4477157
330.4477157
322.6632338
283.6237644
283.6237644
314.8787519
314.8787519
299.1927282
291.4082463
299.1927282
346.6904348
354.874959
307.03574
214.7692668
130.9729762
99.27110843
88.70381917
70.0145198
51.56589762
46.28638838
62.10514266
72.66416115
70.0145198
70.0145198
78.13652992
106.2983558
142.7908428
123.9193106
102.7847321
81.65015359
78.13652992
78.13652992
81.65015359
78.13652992
81.65015359
92.24386107
88.70381917
109.8119795
123.9193106
136.7626498
130.946558
116.865645
78.13652992
48.91625628
36.35643595
51.56589762
70.0145198
78.13652992
70.0145198
62.10514266
67.36487846
56.82563342
34.15741437
8.199653806
5.693995644
8.19590282
7.194389753
3.199590437
4.696233561
2.19807737
0
0
1.200315287
7.194389753
27.47705334
51.56589762
72.6443877
102.7847321
116.865645
142.7908428
196.7746608
221.2308493
236.7998131
268.0548006
275.8392825
228.9568013
166.8136418
142.7908428
123.9193106
148.7740493
202.7578673
260.2117888
371.305545
420.5357655
404.1051794
404.1051794
428.7202896
461.5229022
509.8345412
445.1508757
428.7818274
428.7818274
428.7818274
412.2897035
428.7202896
517.8663512
634.5425113
766.9178372
766.9660518
766.9660518
773.3785917
726.0658305
741.2676773
747.6320027
754.0927572
760.5535118
705.701892
747.6802173
624.3986768
614.2548423
469.5547122
307.03574
267.9962707
172.7968483
166.8136418
99.24469021
38.58877605
31.92507427
41.00687913
56.82563342
81.67657182
95.75748475
70.0145198
51.54612418
36.37309521
2.194326384
0
0
0
5.697746629
20.83001082
27.49371259
16.38198988
16.38198988
27.47705334
54.19576552
75.29402905
88.70381917
113.3520214
148.7740493
196.7746608
229.0153312
202.7578673
208.7410738
291.4082463
395.9206552
395.9206552
461.5229022
445.1508757
387.7361311
469.5547122
525.8981612
574.2701898
542.0221707
542.0221707
566.1779902
533.9903607
542.0221707
542.0221707
525.9585507
436.9048137
420.5357655
493.7105317
436.9663515
404.1667172
533.9903607
493.7105317
509.8345412
493.7105317
445.1508757
412.3512413
387.7361311
420.5357655
461.5229022
314.8202219
291.4082463
291.4082463
214.7692668
109.8119795
38.58877605
34.15741437
95.75748475
51.54612418
18.59767072
25.2613725
34.14075511
31.92507427
18.59767072
6.695508711
3.698471479
5.697746629
48.91625628
99.27110843
102.7847321
178.7800548
221.2308493
123.8928924
75.2742556
85.19019549
178.7800548
346.7519726
395.9206552
501.8027312
614.2548423
786.2518863
835.4775733
862.3841279
873.1709899
818.3628007
792.6644262
818.3628007
726.0658305
517.8663512
550.1143703
542.0221707
493.7105317
428.7202896
354.874959
314.8202219
260.2117888
202.7578673
154.7572558
123.9193106
123.9193106
99.27110843
85.16377727
85.16377727
95.75748475
136.8076364
208.7860603
236.7998131
252.3687769
268.0548006
214.7692668
154.8022423
196.7746608
322.6047038
291.4667762
283.6237644
354.874959
379.551607
453.3353998
542.0221707
550.1143703
525.9585507
501.8027312
428.7818274
436.9663515
533.9299712
665.1265538
583.7470692
404.1051794
412.3512413
485.6183321
509.8345412
453.3353998
436.9663515
395.9206552
371.305545
307.03574
244.584295
184.7632613
142.7908428
95.73106653
81.65015359
67.3846519
38.58877605
16.38198988
8.19590282
4.696233561
0
0
0
0
3.199590437
6.695508711
9.701628856
8.19590282
9.701628856
11.93396895
36.37309521
27.49371259
36.37309521
54.19576552
54.19576552
34.14075511
72.6443877
148.8190358
120.3792687
99.27110843
85.16377727
78.13652992
113.3520214
166.7686553
142.7908428
130.946558
127.4329343
113.3520214
120.3792687
92.21744285
56.82563342
120.4056869
99.24469021
78.13652992
154.8022423
202.7578673
130.946558
109.8119795
123.9193106
88.70381917
72.66416115
72.6443877
54.19576552
48.91625628
34.15741437
14.14964979
1.200315287
0.198802219
0
0
3.199590437
5.195114602
6.695508711
41.02665258
70.0145198
120.3792687
196.7746608
307.03574
354.874959
387.7361311
453.3969376
477.6469117
445.1508757
436.9663515
453.3353998
412.3512413
387.7361311
379.551607
338.5059107
291.4082463
291.4082463
260.2117888
229.0153312
260.2117888
244.584295
221.2308493
208.7860603
154.8022423
148.8190358
166.7686553
190.7914543
190.7914543
208.7860603
214.7692668
322.6632338
395.9206552
461.5229022
542.0221707
533.9299712
412.3512413
322.6632338
260.2117888
130.946558
102.7847321
113.3520214
123.9193106
116.865645
136.7626498
130.9729762
64.73501056
9.701628856
3.698471479
36.35643595
106.2983558
229.0153312
420.5357655
558.1461802
685.4142229
614.2548423
593.8909037
705.701892
754.0927572
792.6644262
846.224035
857.010897
917.6302162
940.9408484
951.3018631
957.7052979
954.4975735
951.3018631
949.6919939
954.4975735
951.2898491
900.1179449
805.5377208
461.4625126
208.7860603
92.21744285
38.58877605
85.16377727
64.73501056
72.66416115
75.29402905
106.324774
154.8022423
208.7860603
354.9364968
445.1508757
453.3353998
493.7105317
533.9903607
574.2098002
634.6187808
634.6187808
747.6802173
840.8508041
878.5442208
889.2906826
912.9610948
936.2717271
948.0941387
946.4842695
919.9560332
857.010897
917.6302162
905.4507755
779.7911317
726.0658305
634.5425113
469.5547122
387.6745933
314.8202219
214.7692668
208.7860603
116.865645
92.21744285
81.65015359
81.65015359
92.21744285
116.865645
184.7632613
178.7800548
208.7860603
244.584295
307.03574
428.7202896
428.7202896
453.3969376
558.1461802
550.1143703
634.5425113
644.7626153
614.2548423
493.7105317
330.4477157
395.9206552
314.8202219
208.7410738
395.9206552
428.7202896
509.7741517
566.1779902
754.0927572
922.2818502
786.2518863
715.921996
754.0927572
779.7911317
665.0502844
792.6644262
900.0775446
940.9408484
952.8997183
980.292148
960.9010084
924.6251546
915.3043992
915.3043992
760.5535118
614.2548423
485.6787217
445.1508757
299.1927282
196.7746608
172.7518618
202.7578673
202.7578673
190.7914543
172.7968483
130.946558
184.7632613
236.7998131
275.7807526
330.4477157
338.5059107
371.305545
252.4273069
509.7741517
361.3979632
302.7045246
408.2282104
586.4164993
542.384508
595.2637535
648.3472787
785.5286675
834.0231649
880.8874343
848.0824457
852.7688727
848.0824457
791.1697741
586.4164993
535.3793203
401.0898284
351.1211547
379.6746825
194.6602946
113.2727667
51.44725696
4.186099564
0
0
2.877005704
12.8668872
18.66430774
28.32667531
65.20957319
85.69214173
131.9940793
215.5340375
275.5466328
372.5363006
393.9514464
351.1211547
329.8624163
343.9827727
486.2826172
563.400071
639.5000245
710.278058
666.041787
727.9725663
829.336738
586.4164993
500.2929925
386.8130645
309.4939975
261.9676869
227.9617923
168.5231294
142.4309507
116.3372806
76.69794349
56.01492226
51.42748352
26.3942018
51.44725696
107.1437389
113.2727667
110.2082528
173.7865516
255.178214
248.3887411
365.3979186
393.9514464
436.7817382
401.0898284
343.9827727
255.178214
152.8678222
101.0147112
74.40422412
67.523066
49.13376415
36.05656937
9.00194017
39.95888666
72.11050475
184.1784366
142.4309507
116.3372806
88.75665562
53.72120289
58.32841508
107.1437389
147.6493865
241.5407382
227.9617923
184.1784366
119.4017945
69.79701193
44.54632541
56.01492226
51.42748352
69.81678538
69.81678538
36.05656937
9.00194017
16.73183423
7.231899605
3.315870981
0
0
0
0.697683261
4.186099564
6.361671022
20.59678126
58.32841508
163.3046937
415.4281301
735.1926394
871.5145804
848.0824457
521.3085555
472.2118523
486.2826172
917.9449884
984.7096094
985.6523024
970.238296
957.9696048
962.1384451
885.5738612
946.8086461
970.238296
971.0236474
969.4529446
973.3797016
959.3632229
963.5440772
909.005996
648.3472787
443.9201202
451.0585021
295.9150516
358.2595366
701.4308038
915.9164563
934.1732455
944.009396
957.9696048
899.6331421
701.4308038
710.278058
692.5835496
857.4552996
880.8874343
904.319569
951.0015144
917.9449884
829.336738
802.3555581
701.4308038
542.3241185
514.3033678
768.7499915
542.384508
528.3137431
528.3741327
535.3793203
500.2929925
535.3793203
674.8890412
735.1926394
666.041787
802.3073435
785.5286675
871.5145804
911.859392
917.9449884
894.9467151
894.9467151
880.8874343
866.8281535
774.3428835
621.8055161
514.3033678
429.6433562
379.6746825
486.2222276
358.2595366
221.1723194
152.8678222
107.1437389
79.56311397
74.40422412
44.54632541
36.05656937
49.13376415
67.523066
79.56311397
39.97866011
3.750985272
10.93441368
6.796785314
0
0
0
0
0
0
0
0
0
2.880756689
0
0
0
0
0
0
0
7.667013897
36.05656937
69.81678538
94.88568339
67.50329256
42.25260603
36.05656937
32.19162234
36.05656937
42.25260603
37.98904289
20.59678126
22.52925477
65.20957319
158.0862579
189.3968723
268.7571599
142.4309507
128.5953361
113.2727667
125.5308222
184.1784366
248.3887411
215.489051
205.0521795
323.0729434
329.8624163
316.2834704
336.8443908
393.9514464
570.4052586
563.400071
549.3896957
514.3637574
528.3741327
563.400071
570.4052586
586.4164993
604.1110077
735.1926394
802.3555581
829.336738
819.1824487
848.0824457
824.6099108
740.7855314
