Power output
2876194.3001091965
2339146.989171532
2155478.169192508
2170643.287815038
2050008.7374146145
1990477.9605870931
1872210.0552899502
2023661.041929457
1693114.892852173
1563204.5366439053
1070426.3614867046
1288574.363202302
1038268.5446896781
1327806.3320291822
1064200.8368676603
905457.3528167343
693447.64871985
329786.44604110694
279492.8542680046
253035.90484223398
310817.75195505377
221226.54149090464
272996.8218753227
163310.67462957147
178340.2468658862
383543.501481444
282131.7946412241
205311.37858692606
230226.42286965088
273495.2625106879
262883.60113347083
358241.81633203395
260086.27775462146
283967.17417705513
268878.8637289398
389545.7515624554
422561.6841979368
457241.8749426983
479457.52897727746
353951.50020893605
305383.8173648323
309427.2423320954
159038.7209684805
321187.1805001308
337873.29597563227
392329.09997022
306851.1893287586
294648.7104096975
368739.34877872374
294252.75289562234
335926.1166711212
298934.3682091006
408228.40135429404
563995.8665627682
335043.36433091783
416835.8460450138
432110.97693992016
329863.3083820743
352803.22341811756
203445.7199470773
387754.62610172667
362497.19502741954
290700.7810781825
212401.34725072107
276511.52710320253
464933.6340280221
481259.00024993403
565621.6756988786
424516.392653537
432092.28947858565
420405.1511599233
658367.5463025278
894780.7999071147
669157.6864771291
762235.7824834415
941454.9825023084
1020498.9356226514
809752.850834658
863313.0650156039
746235.7405884158
1149209.069314245
826201.4459682682
1083878.0294877903
1056200.8159201473
894889.2413494099
1258993.791072813
1428315.0824043355
1487450.6600495456
1302457.0344782851
1609965.8732254396
1771361.514288905
1399092.442867597
1512595.4246902983
1454904.360722978
1195922.6851611831
1325908.0109569125
1030662.8562596028
837893.4051102902
861075.2279791456
838815.1573698
641141.4444442883
678703.2417268462
583584.0635337019
546579.1525989154
644153.8632114265
586689.9196075134
657220.1361765831
438528.2511622243
652555.7458274651
492165.0026848102
561551.5466202018
565756.2254204879
497057.38006220973
759056.476561602
766208.682596624
638637.324625451
748015.1660733526
734758.1507461299
468753.3511248156
457492.2869245819
570842.9523957677
377282.7144353595
420984.4624612962
280221.88192627265
413722.5149866679
510605.7895297991
437279.9287450723
448290.5809634223
394937.76123942167
190146.20579784317
255171.74625639306
205732.95688132397
308239.36978986976
292189.11549873604
217958.72741885984
161112.09751188286
122681.02452790466
299963.8577456964
171093.74769262824
264770.222229947
168424.63654850068
346700.81937766355
247189.70860500477
314886.797702639
384875.78205821477
216919.9212348741
375293.610217593
284724.1517774933
378491.54943421273
218154.3770140499
424247.2932103182
397322.82297126343
455971.12757194514
601490.388984521
780330.7158773537
893040.8076739215
568413.5824222688
592415.7577604366
1062386.9072874475
967475.9994967144
900952.1038050111
969718.76568964
1138059.3173837005
1351129.4754389708
1644116.4775659442
1425905.4290567078
1286190.2764684428
1491841.7259641862
1342372.910223457
1318653.484300264
1302872.4919520132
1307953.8564383886
910401.2967541069
1147538.0852716037
981341.7166411096
812611.7615860796
904190.5596044669
1285557.5027776866
1374516.5353831805
1324981.2212078255
790494.6365143048
793664.0841232089
986118.0692585711
1399341.7173518352
1728019.7122988324
1676592.468704651
1449925.2626916734
1687228.180032107
2035572.9172831262
2194238.238995774
1997434.8961928082
1932999.2295137767
2115953.0509721725
2697552.569728845
2254198.0149356723
1903691.4401532179
2026535.3359823837
1806201.391865536
1899830.4481418242
1331174.7333931064
1306739.442284412
1555924.443373489
1178365.0298222788
1471420.3932170563
1399565.4252223044
1317471.0284134978
1480573.240945973
1151087.077928541
1100716.027982371
1042206.9407075853
958751.3925484098
663237.4987263259
1064560.6652898223
949243.0497216987
736709.1217094628
735550.4991067171
775130.4558036473
866285.3463657886
567583.8591390125
698676.4004012728
806913.6567091082
755887.028952698
804325.8495634246
915448.7529773066
682179.1095350827
878460.3628416711
826181.7293423968
723852.1483112538
456184.1646311598
511618.64993413445
243535.25366627495
321096.3431880784
247362.06658172014
173025.4136959042
165955.0208249392
105612.60909340295
197595.5641347075
127270.79503141488
199863.46902561988
179854.62348255696
285185.3258232987
164137.5487520565
256389.89790263626
381365.7351540301
203489.97402217978
192654.71310760253
295915.77445473854
376837.8445224869
475675.18680315366
439963.44819272205
390775.54901793646
688745.8834480629
730489.9345773055
1092558.2740278835
812838.5027836062
847569.3392569125
1025132.3427025418
950914.0337643404
1064506.444568674
960658.9761015138
1012479.1980492661
1244957.720114222
1352733.7804529087
1166490.6918909429
1194808.6957994218
837750.459572719
986537.0475583487
806918.5858655757
681554.9483265068
609316.6977914543
443861.65262712043
484514.35601442226
505317.2379721058
461016.7421322886
301927.3411831401
152243.49419484843
311975.34539326205
118237.09205598073
295074.9470277904
343828.9628196943
290575.0063384175
349116.16021352273
164697.51176012855
274042.6155448509
292892.5223766815
255087.89642988305
145417.9991505095
172750.24759857147
316966.73923245794
228081.2648081018
195807.00075201114
165776.16286167293
249353.4999613339
332353.1823970535
221384.9244965347
321559.84639573126
511928.86179228884
555792.0710368764
323975.18723159045
432211.8892311274
421350.7367034541
533482.9796956236
440109.2103911318
579543.8343931603
659713.0435186196
834255.6876369291
632063.0757279363
600085.0918921591
717262.9494446715
376290.49148832395
367823.9881726555
503209.29233356204
710819.5127764994
423286.75769771944
687669.48567519
509226.6548833049
637359.1022701637
386876.5320852187
582126.4415496024
378184.10007034277
353364.5514233654
354799.3151214267
278731.21834387165
340544.84461471706
355931.2877793124
207496.13239988263
242601.25976542683
273548.8332331806
332127.2536978461
744909.1797430879
558613.8776984018
626965.1362758556
591092.6854979469
825703.6011650043
518932.92230049934
760628.877474884
790356.6201332016
589365.964070629
485179.6296379345
702174.6931631109
657762.0725552866
462246.3770881058
717733.8734703036
635976.2301314026
599012.4316115524
883645.8354459736
615203.2481118552
657257.5110992522
1168521.5043557459
1197391.5737886368
1157628.0685615353
1217595.0517291012
1127052.5109907265
1438094.3121705672
1647094.988069908
1594708.9964594299
1366833.7679459187
1821352.2105176516
1743762.3547264307
1411907.7080187695
1587428.9031890144
1600864.158724058
1904628.0882152407
1875041.4494316382
1574051.1725349473
1976292.389937826
1735849.4877652586
1506874.8948597251
1757529.9762404577
1749943.0836048273
1677979.4575015611
1339381.61641261
1748294.0370167957
1815031.6235952962
1698081.207576591
1812893.7780186175
1573821.0730110367
1725757.0669803699
1243845.5724153179
1345255.5459257904
1344002.7818511622
1401604.3626702954
1025763.2747304419
999742.2577360366
1261729.418745981
935007.6458422055
1154542.4166125874
1074271.1035317197
990002.2445553303
810181.6874473706
1063722.7086902675
732440.9055406387
1025171.7759542854
942416.1680135627
569422.7053343372
534032.3910588607
659638.2936732809
582739.3902813777
468876.68836962426
439260.7996465404
441507.0324989599
728243.701724886
447625.30733991036
553736.4502900698
332411.41144324135
407604.24014571833
351081.97281281394
284137.202991923
255835.55738293106
251150.6812428662
121239.84209312435
200564.5467417179
343146.51839837595
247292.19172629507
294453.0608145074
319608.00876752485
326779.49809598236
294888.6140799905
377441.0974409896
490636.368347639
714792.4670562367
1075656.1964992192
870765.9495951721
987094.0422392287
1592139.551775754
2103898.175914376
2704121.347804346
2791932.482784904
3892474.1473972998
4137863.740452426
4158931.803300214
4162267.3797320547
4171796.9016816122
4112721.792472511
4157885.8471310223
3746728.6322861887
3900864.763369983
3609832.1636105403
3320228.512816558
2932221.2591863098
2823615.0422319304
2429515.652193756
3467513.658075423
3280033.2459827946
3494113.553038764
3135456.6451198016
3680034.653613063
3712808.8858013586
3479599.7330686627
3846016.3601877047
3716849.494107783
3628166.0256767618
3794004.11780392
3349700.75183686
3594358.945625487
3202398.056614308
2995042.0042067054
2854883.877534976
2955339.003021083
1878173.1429519898
1835487.731270475
2673200.9117804426
2559869.5296026925
2554237.074589888
2119942.7427172773
1461398.2806200294
2011291.5675225859
1832477.5874986285
1603101.2374287508
2353968.90850416
3271012.564647085
3654397.3714026534
3564594.2072103824
3535186.318056936
2939617.485549774
2642033.6929338165
2648058.097135654
2259682.053588891
1982462.827170849
2033234.8721206714
2178872.92078747
2919998.2511430588
3584589.4658390814
3821260.7280751476
3850498.967579609
3532904.822777475
2999251.828829677
2476631.135160882
2521480.28403217
1724031.3205510345
1419469.0340406334
1408136.6324880007
1145753.730630199
866837.4118902015
789429.9387172238
657844.2973851587
778802.6773722837
592311.107976963
812311.0830415338
799574.1427283026
738727.3675336004
533688.5417703042
483325.8334735413
592165.345778553
468547.78905013506
534892.0142802527
563726.7671195498
304037.56181697664
450592.8761998453
592240.0956238911
373961.32964082225
463786.2239020774
510729.12677460746
703475.3404719993
576793.0400847057
806110.204204829
753984.3745560622
878425.8587463951
951781.5653027024
1290581.3423830832
1168289.8340017514
1416848.4561294215
1590432.9803067453
1424818.8479715714
1648322.1855307682
1855157.3405729623
2424760.912031578
2810862.1769516505
2276191.3694302007
2069656.896761483
2274182.223587237
1620211.6936929347
1796513.1619110205
1348809.3052395314
1850767.249656303
1951217.3918193888
1710557.7150953386
1736731.5359402518
1532805.8328738422
1689196.8092922377
1812450.478935828
2100680.6825715485
2709456.2117662164
3820280.963435668
3729520.134558191
2952566.3254245743
1751438.7305102507
1642435.472710704
1545256.7737788223
1841086.169686995
2444301.8216003506
2441906.576556245
2688232.8890117826
3299782.805119863
3560686.4152958198
3715096.231068714
4039952.818035556
4003866.517700113
4109705.7987127695
4067168.2617252935
3545675.3463545535
3188305.4357727226
2370256.5748040746
1460305.3078814514
1717690.8003365896
2730773.8926587524
3080153.0447739055
2433047.74488566
1624391.835043991
1254506.8503565423
1686767.9809842848
1577355.6573644513
1915610.4654920942
2831504.834240847
3141622.532362238
3631406.9189711744
3893439.1787339295
4108555.3010932133
4160875.299279013
4042006.813785725
4042988.311754951
3720160.803923165
3445476.7536709993
2643195.0238642907
3868046.331273139
3529892.0790110105
3695814.020964676
3766817.4907212257
3983091.326571995
4092791.208709995
3954479.252438631
3866153.1018570033
4005725.513853747
3710838.3065452627
3257253.3931155745
3231343.7967239656
3245097.118267581
2478656.2059708987
2212127.5019818963
1821194.9108431141
1482944.5443729484
1189347.1904329127
1230480.6250681346
996050.3195415281
930931.2334431955
523567.41271148174
815914.2964196185
489432.89583769045
568525.7071902768
528373.8277667422
665607.0688235543
605082.1190530325
755773.6583539349
788986.314635106
1269361.0529557061
1792923.8693374656
1933685.62809358
1453709.1215293263
782504.473879728
862406.1002254975
502069.3571921508
363140.0436973297
181523.91861202614
399596.08493442484
428564.09677861235
390172.2960994333
594845.1277339356
679211.540675147
623283.7063929387
852296.4003096938
851330.2856419724
848919.9281291354
610864.01958996
748029.953542756
875931.7055736028
1219103.4819414085
1145995.2592971295
1125519.543329189
1666794.063978094
1892244.313837957
1629588.2492923222
1603727.6194660661
1355654.7660758938
1259952.53908911
1649121.1422110156
1424109.374439512
1321178.1874098473
1203207.439831201
831539.7224230786
910667.471203377
795556.8802069088
772227.1826440134
472259.11887118773
603362.8726102487
560482.623831862
593723.8800538587
594351.7787547017
368697.4238654687
452312.1226426291
410650.2963432588
371324.71842945064
488917.1219048555
851374.648050184
603979.5588342906
918115.4266264776
687269.574002629
1013864.2910167663
728935.1377942665
882724.0831864642
1003769.378570366
645032.1738941527
961846.9028102938
867897.1805308142
862090.6342115471
1191895.5643268523
667277.7278668678
926928.7583912053
746349.1111871785
819561.8722059155
474090.49008197925
410508.2716371159
383303.5978111512
477379.48327686987
306893.11424201366
498787.83898179454
443951.3524415267
497606.7914254474
633049.773686404
644897.624172544
614863.1363155653
336722.6900229665
488775.09719871264
504734.1891784657
459536.69519458833
377122.002267882
370344.14129165234
311898.4830522945
413849.58972374344
380038.1129009541
314031.9953046059
275321.3253991294
325931.6831834917
243793.79063134766
346966.3438282787
213193.26227887155
274440.90222077374
366319.34961916954
181295.5307512399
198130.5726110788
511775.6246093452
451654.3240036513
518828.2725170258
501516.20833664684
469418.6247483278
523780.4497706961
330841.55635802494
545069.2057230794
556932.006178287
534151.9908114024
376369.682991139
407264.1283494284
542165.1742316812
287025.3636828249
330624.9443062074
497528.30408784153
531935.657897118
539201.3428640132
577776.0005509064
393871.00511326606
423144.73299157625
436943.5544410496
641758.1306683301
403175.3118094168
620275.0251180674
576124.0289689275
492927.4511072619
489358.14599235205
537620.3836351053
572700.4860524274
591828.97147453
580366.082691883
730815.0964045278
645671.2850717964
505702.19967559853
675589.9106685005
399994.37161034765
390593.87439383124
466895.8174681561
359725.49242889276
363915.6545925478
583793.3631006493
428859.35866769915
253490.09140249674
242524.39742445928
254177.1941475098
558255.0784407767
708748.9420606255
658352.59633346
597771.5841789348
505773.21202866995
632406.9250164935
577114.4644196613
507253.2589663705
910544.2422916776
820951.8943298823
553011.3767902865
742274.2476949084
1192181.4554019948
1349838.3614436914
1757523.5845870157
1574626.4213447259
2623561.2728209435
2207508.6115386384
2546920.6897278936
2474577.031077604
2566481.8575880863
2192658.092265185
2739171.766949751
2243866.2863125913
2475121.4049512637
2507043.488902702
2722368.7600494395
3582963.16920398
3159476.6954209856
3160634.9930244037
3172568.968332347
3160816.342649181
3005733.5070853913
3269731.41729785
3158417.8476117994
3043875.9698331878
2989953.9230675595
2746154.2691692347
2934739.895641778
2381810.950897429
2568681.1280376734
2534821.0730960052
2097413.139332277
1903791.5399461065
1922710.400801933
1631524.9202852421
1726945.9145205785
1783786.8885801174
2031483.1257451316
1723539.1632360024
2559455.8054587115
2261419.4999940186
2160626.158541032
2257887.4073021137
1916018.0146488515
1955114.1337568122
2054305.8785235903
2035093.8682743052
2174096.730669672
2306099.7575480877
2014694.9604807773
1811327.9312584423
1894417.9093406668
1802812.2988777573
1604839.7671649703
1600256.9516470702
1116863.944571436
859887.301270366
820754.7280711634
816072.0294265939
939641.0529220956
1183368.123637267
821681.4094871416
1488243.2250763508
1154226.9505986373
1483558.1431033781
1218368.44179558
1635123.4211730773
1285410.494748521
1067966.7124091885
932178.3100295916
797523.6136376282
687437.7611546406
699943.410279759
505220.0631731654
486999.78837192466
587755.1049035856
839613.6807176112
739792.5528296726
873092.5114480538
709373.1032692012
496754.64318858914
550006.433007682
556158.3452790342
383147.54396736884
378817.63209286303
424385.58042419446
520663.38122008415
531591.8086085614
629237.531574144
627166.9608582696
633759.8972171188
502076.83217668487
337575.16325915226
219172.22074140824
106311.3933975795
198531.1884488491
296001.95344309625
316957.4225850678
338040.9956286525
160384.28318443772
171838.07198591335
172667.69776937168
234579.6263626312
288304.07353710337
194424.87611170384
246281.33548447938
128697.53124608519
149347.37102042124
162494.80715097988
340605.4028227518
342110.04137623793
239701.4532652873
211455.70754063528
216109.3729119437
273839.9784641183
307917.94545491424
172970.38047643765
217860.9026212649
201587.0487927712
391157.5315609268
234768.288472279
246903.22169776238
399342.2062930471
511446.72528985667
409319.74909623526
370481.56184065476
340095.3163781491
386515.51199885586
362138.50410290423
309042.9306272577
364824.02771307336
362751.07366879703
337593.7965539322
262844.00538206333
355507.38032306696
243365.22485140746
563315.6429701884
428870.5711444996
301470.82546102966
256618.1557636914
327808.9876325781
275221.1714396868
504887.4263614096
383445.67668384867
730392.759778366
708016.3935763084
462896.7007425504
459204.0583828319
453691.25728912326
666369.517246006
528691.5146094305
575671.7924046299
713536.6696545512
760505.6485631847
525970.6202391121
582885.1524797875
576153.9289070626
656536.1750917364
396279.3584635826
365422.6223078815
342559.56961280573
550189.5701287615
676957.8328381937
784683.1610385702
576916.3773295144
904648.9711559876
678852.7414175225
740312.0642547747
697693.4399350723
676670.045933641
614201.60018432
412459.2426004489
624008.7798927218
486151.3776273336
511147.72590850265
651935.3221111563
796749.736072157
686641.6753017867
1036079.9992178995
547106.139008551
541675.5627447148
491540.8414762339
708446.2051870046
1130665.582681748
1541779.714306385
1581772.2898928607
1251483.598278485
1415774.6583511678
1620499.3180978235
1690865.0308405953
1764036.6794443957
1715492.0715525486
1902204.2432303112
1064136.7578335763
1093558.892790881
1086569.348919302
1480931.1735387242
1047693.091856434
1153206.6152097671
745550.587839368
962714.4343486567
626752.0992166416
546863.2020112015
677768.8686601158
804468.7951009953
657885.409800095
502510.38127964735
626475.5247888897
264746.9306114721
221841.44021864494
311525.81715669425
348426.7283066622
310994.7682554639
338068.9455708226
357517.4469974609
209801.07096417036
181556.11304541395
391122.5941332141
338832.9106568032
415355.7991073129
491746.40355091443
845400.5104110065
1403394.0256340508
1388175.4987886944
1931490.5826352504
2219270.337202975
2560842.1442569653
2706574.6593949744
2932678.5332401856
3662568.323085203
3866068.3853656193
3677511.575500118
3519479.1005560393
3429418.5368963415
3309446.9851241363
2433984.392947684
1962850.4177500117
1589844.948190083
1469234.447739899
1104688.9280955538
995488.3957041793
1268415.0882462927
1592650.884051113
1788478.362206531
2341420.6844671303
1821766.9096596162
2340047.8873075247
1998242.8445211176
1807810.1385369499
1926971.7919848787
2403611.2557913885
1623592.878363744
1717300.9094766288
1856694.5873923139
1546803.5539117814
1657174.625547912
2500300.5111876302
2310454.0985387135
1906315.4847239247
1555771.0436908808
991190.1712641111
897822.0894478515
858014.2218125375
1019922.2243158987
990524.735140935
983737.2866845424
982904.2592414556
1133282.9647662393
1232513.1708626852
704630.2255824781
1140361.2334542417
675283.4363026128
557447.780111122
480948.78839177964
572061.3748747838
877602.6896162449
698429.7259116557
621867.1968237755
617939.0924512413
499737.162017592
583083.2395699342
745013.3097843594
1194251.7011185419
1785589.3348507562
2077729.230059376
2073410.6389947815
1968234.3566103443
1971559.0997312667
1675429.1877782107
1731279.4555542422
1697921.4162405422
1839084.1738292363
2174068.1307288473
2301030.418036833
2727115.7002277565
2285736.5996805914
2616840.070060818
3153825.6071134
2750059.2444229578
2836709.0484730382
3008941.6837808294
2296826.226735537
2349435.8178833756
2635566.53131473
1932841.9298392395
1946283.9020270524
1698630.8897726021
1202689.7159024007
1293687.6859558863
708595.7048776816
690610.8920892566
295727.1123450907
265974.3989051053
173193.26501527717
352451.5199791451
286501.30226713704
478227.8940214609
386061.3254385933
267686.33286301896
302495.65667393047
290034.64078979683
348885.57319062005
299735.59988464107
273807.3701982533
296332.6944254413
218166.02282328755
369612.7844715369
250261.87308185946
348564.14885566477
729421.0117889663
548118.999412887
733685.4904655234
363829.47560419014
634324.2585494237
652271.6964151791
434585.19682062214
525507.1711980137
681106.449254476
910470.3049446581
650832.7618924144
735045.9376506829
679211.540675147
732885.6671204022
743477.7202048567
1063998.741452474
1440229.124420188
1148282.3878982672
1338736.05941497
1621873.5235878502
1559714.6938645833
1719250.3637764324
1947442.1996304702
2206850.812899659
2589425.4017832875
2193044.191466325
2210161.256050169
1596690.4090264442
1749527.626131098
1424019.8912913236
1222439.925038122
1438445.853109876
765454.5216570246
786092.8997884089
1152196.1381338343
1111318.6435449717
954093.3396861795
1052094.82858233
1171370.5567942318
1549929.072444911
1863973.27233231
1619252.9456766378
1590145.3559018567
1353085.3213922181
1208320.7625847864
979966.4819865461
1251822.3559109098
1147523.2978022003
1187464.2526621488
1355053.950652347
1599298.203630773
2171494.1360545843
2618756.266096102
2864515.6659396044
3171943.0196274687
2967874.1187518993
3084464.4858532953
3504263.282038413
3581752.221709498
3939488.1167894555
3942832.5765362494
3722367.11602485
3222984.164020511
3424925.746192175
3209125.542694765
3292148.5709155155
3346056.209377622
3179571.403843919
3326189.6504826327
3360956.128548862
2850645.019638741
3263840.4794865274
3725059.6271205624
2374189.0666675307
2472457.6021294855
1921780.9027251161
1151841.2388681404
909326.7406440896
1344776.1719176427
1573156.3410530705
944284.3183149224
920589.8631733981
991416.9124616368
858285.3254182755
1007668.3413365289
708838.6418750312
862603.2664842156
673437.1151227542
925573.2403625137
1583721.7441926645
1269974.6516861368
1524656.4747353168
1242445.8003115237
1454917.1440298613
1891536.465302535
2803211.909447145
3109563.7505881907
3778762.516006306
4017750.4889734066
3675890.9121866934
4025940.4720278773
4145205.4752619695
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4200000.0
4168423.950327102
4160977.674067194
4054348.6632497534
3936202.590254059
3767565.2058408284
3456773.080298274
2915185.986099902
2765613.8205730086
3252304.3033555155
2608718.0118658068
2428879.3035103953
2684603.729854048
2568064.170980859
2427420.706528314
2425797.6598864887
2145832.8391492325
1841822.6181632432
2067726.4007557868
2166296.0968096163
2753623.078715853
3510288.769571344
3169187.675328429
3101761.058399061
3268210.420444877
2587632.597159366
2408744.945169501
2425761.9099604576
2900117.7172769858
2546463.4156740215
2318998.3308602236
2432454.296113539
2515412.32992044
2587843.0883905147
2292150.136410628
2283319.9046808654
2437273.3861425743
3235473.888178579
3213600.783435244
2939065.853357799
2481363.558702568
2230059.6648792573
2557880.750384253
2269913.682419084
1906665.833999032
1996205.0987373278
2127292.9275093367
2411862.3387194397
2160647.608496652
2888606.02442865
2837921.1876317216
2714399.1265390515
2262870.9469908937
1344494.9391661943
739202.0290514987
819734.3926822944
744348.5559030494
440785.6964914448
561263.7597156485
371790.550798951
213819.8068158495
347373.9471515915
301389.3047963671
424273.4556561868
325142.0973171885
358465.41586939397
214574.45525444
383187.13971877616
386797.34058240347
567920.2334430353
733379.016099636
1381854.1535345744
1620275.6102273543
2327764.2127231276
2460924.134326204
2652521.9628996705
2883989.733980012
2755082.000697262
1967876.8573500295
1098966.1774362426
712168.7474848584
447516.92006416956
991865.4657002224
878997.6408966797
1189943.6183655371
778704.0942429239
1168634.874954509
1194182.6929279896
1583229.586877633
2111398.510395767
1556819.274855367
1809461.7851196013
2016932.9058503443
2228093.4189475286
2271393.7293567862
2124189.83392981
2077965.1795711846
2056643.923686046
1532908.0993289151
1491995.1256467935
1427119.8432106848
970773.6051737851
363221.56436199247
177990.78592227356
279641.92062624486
543753.6084451231
716635.0507438289
1050916.760186485
1123745.0470007197
1412572.4399767355
1803412.8976350843
2227864.619420929
3076952.1263967855
2849265.9391588015
3250853.5063572945
3557287.5723282136
3556784.4733691537
3685828.524958555
3621456.089559993
3904691.7387850913
3704989.1853140867
3758367.941537145
3638912.453441807
3732676.7446936574
2787584.750113937
2874430.528758537
2148220.9342081305
2912137.492407405
2956718.083501022
2540678.535976589
1883313.9823153086
2019127.9513086728
1284835.2459387428
1048353.5988231417
1051991.3162965027
881782.6143010817
809846.5048075498
549565.4089201852
470061.47341823834
476534.8100245457
496919.0928483335
359473.94294936233
392620.2452011576
403907.86029373325
563820.2044262226
684929.9038435365
714400.0303682102
408833.87510153523
494257.9983542857
315783.52501392714
421100.32472157077
352882.4149209328
335681.55467713345
259247.77948952076
302290.6904313506
309895.40386344306
202001.63960162626
335131.8724811232
231211.6583311438
435108.4457379915
218103.13545340498
209946.41066345415
253170.99622938913
179717.45318303653
219151.25828478066
217893.51088712993
450839.55068946234
452386.8724879677
870711.7288740242
773084.85586944
669408.098459013
1026749.1060240353
682156.684581481
583113.1395080701
310419.46527913096
288339.0109648159
694467.984108719
882403.6880160463
954453.1681083414
1046332.6446712743
588368.0536353609
855667.9433337848
624072.3172612588
756833.426994548
497132.1299075481
684690.7043384537
404472.2216260382
350779.1817726387
404090.9974148124
435568.1572868223
522382.627662868
823924.1756800672
962926.3880767794
1091602.0176730976
1176531.3836161946
837686.3805386358
885937.8932035794
1079678.3881770817
712878.8710155734
530773.2978021055
553986.8622719531
703090.3787685065
772025.087228827
518417.1483676644
385183.2314220851
306865.1642998436
362434.30765753676
492908.76364592765
374436.4786577128
564601.3403100091
706734.4337287546
722865.4503527868
809846.5048075498
748054.5993250961
1276053.1141094603
1846348.55879882
2297770.0247827666
1946012.2025892138
2548749.7859433945
2155864.268393648
2514156.6408518627
2392728.978307425
1997420.5962223946
1364411.3312914087
1546924.9953271796
1453037.9979179185
1353833.1448449292
1557228.3406756534
1006307.89415137
928274.4181069607
881698.8186411267
1011498.2959121414
1104536.1242450466
1166515.3376732823
706999.7956797061
715670.7777389636
614489.3870888733
802807.6693712904
1207119.1317376944
872609.4541141925
837257.5439259222
1267398.815349018
1324220.6144482305
1194370.000873773
1301562.2029964072
651199.0361345727
743264.6831456424
753984.3745560622
554386.7739445135
385292.7020289175
739803.765306473
492680.7766176451
412567.62987618963
682164.1595660149
705142.2620230466
851157.7651655937
701621.5443076066
675533.8482844965
931443.865715864
1010433.5981150595
956168.5145591949
1342820.3259643954
1225878.6345899086
1132484.441418428
2470766.4139619814
3056607.060158521
2672714.604453306
2696028.322882598
2606475.191506326
2184371.259411102
1952318.4895411555
2507377.371545214
1739997.6708491037
1687592.5042783013
2047184.4932581326
2299693.3708032565
1726025.5164249334
