H2 demand in kg
4.659328981
1.239646339
0.120291889
0.982392028
0.755321115
0.03863988
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.295596973
1.142595658
0.098717048
0.553924606
0.500602056
0.52822721
0.145848908
0.248600575
0
0
0
0
0
0
0
0
0
0
0.468369885
0.836911406
1.047126635
0.439771775
0.319515384
0.53112631
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.70223535
1.289254556
3.155643865
0.953548662
1.03850759
0.74886016
4.362626012
1.082848859
0.117969624
0.552272357
0.38624229
0.836983612
0.16566541
0
0
0
0
0
0
0
0
0.054391107
0.243387277
0.154838257
1.21753258
0.334521969
0.673958734
1.069729694
0.493540062
0.873941393
4.659328981
1.239646339
0.120291889
0.982392028
0.755321115
0.03863988
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.295596973
1.142595658
0.098717048
0.553924606
0.500602056
0.52822721
0.145848908
0.248600575
0
0
0
0
0
0
0
0
0
0
0.468369885
0.836911406
1.047126635
0.439771775
0.319515384
0.53112631
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.70223535
1.289254556
3.155643865
0.953548662
1.03850759
0.74886016
4.362626012
1.082848859
0.117969624
0.552272357
0.38624229
0.836983612
0.16566541
0
0
0
0
0
0
0
0
0.054391107
0.243387277
0.154838257
1.21753258
0.334521969
0.673958734
1.069729694
0.493540062
0.873941393
4.659328981
1.239646339
0.120291889
0.982392028
0.755321115
0.03863988
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.295596973
1.142595658
0.098717048
0.553924606
0.500602056
0.52822721
0.145848908
0.248600575
0
0
0
0
0
0
0
0
0
0
0.468369885
0.836911406
1.047126635
0.439771775
0.319515384
0.53112631
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.70223535
1.289254556
3.155643865
0.953548662
1.03850759
0.74886016
4.362626012
1.082848859
0.117969624
0.552272357
0.38624229
0.836983612
0.16566541
0
0
0
0
0
0
0
0
0.054391107
0.243387277
0.154838257
1.21753258
0.334521969
0.673958734
1.069729694
0.493540062
0.873941393
4.659328981
1.239646339
0.120291889
0.982392028
0.755321115
0.03863988
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.295596973
1.142595658
0.098717048
0.553924606
0.500602056
0.52822721
0.145848908
0.248600575
0
0
0
0
0
0
0
0
0
0
0.468369885
0.836911406
1.047126635
0.439771775
0.319515384
0.53112631
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.70223535
1.289254556
3.155643865
0.953548662
1.03850759
0.74886016
4.362626012
1.082848859
0.117969624
0.552272357
0.38624229
0.836983612
0.16566541
0
0
0
0
0
0
0
0
0.054391107
0.243387277
0.154838257
1.21753258
0.334521969
0.673958734
1.069729694
0.493540062
0.873941393
4.659328981
1.239646339
0.120291889
0.982392028
0.755321115
0.03863988
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.295596973
1.142595658
0.098717048
0.553924606
0.500602056
0.52822721
0.145848908
0.248600575
0
0
0
0
0
0
0
0
0
0
0.468369885
0.836911406
1.047126635
0.439771775
0.319515384
0.53112631
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.70223535
1.289254556
3.155643865
0.953548662
1.03850759
0.74886016
4.362626012
1.082848859
0.117969624
0.552272357
0.38624229
0.836983612
0.16566541
0
0
0
0
0
0
0
0
0.054391107
0.243387277
0.154838257
1.21753258
0.334521969
0.673958734
1.069729694
0.493540062
0.873941393
4.659328981
1.239646339
0.120291889
0.982392028
0.755321115
0.03863988
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.295596973
1.142595658
0.098717048
0.553924606
0.500602056
0.52822721
0.145848908
0.248600575
0
0
0
0
0
0
0
0
0
0
0.468369885
0.836911406
1.047126635
0.439771775
0.319515384
0.53112631
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.70223535
1.289254556
3.155643865
0.953548662
1.03850759
0.74886016
4.362626012
1.082848859
0.117969624
0.552272357
0.38624229
0.836983612
0.16566541
0
0
0
0
0
0
0
0
0.054391107
0.243387277
0.154838257
1.21753258
0.334521969
0.673958734
1.069729694
0.493540062
0.873941393
4.659328981
1.239646339
0.120291889
0.982392028
0.755321115
0.03863988
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.295596973
1.142595658
0.098717048
0.553924606
0.500602056
0.52822721
0.145848908
0.248600575
0
0
0
0
0
0
0
0
0
0
0.468369885
0.836911406
1.047126635
0.439771775
0.319515384
0.53112631
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.70223535
1.289254556
3.155643865
0.953548662
1.03850759
0.74886016
4.362626012
1.082848859
0.117969624
0.552272357
0.38624229
0.836983612
0.16566541
0
0
0
0
0
0
0
0
0.054391107
0.243387277
0.154838257
1.21753258
0.334521969
0.673958734
1.069729694
0.493540062
0.873941393
4.659328981
1.239646339
0.120291889
0.982392028
0.755321115
0.03863988
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.207108864
1.241972234
0.117969624
1.102989276
0.718805844
0.162419806
0
0.013145385
0.172561615
0.211518552
0
0
0
0
0
0
0
0.190476982
0.628777626
1.360294009
3.155643865
0.850065262
0.797872179
0.74886016
4.295596973
1.142595658
0.098717048
0.553924606
0.500602056
0.52822721
0.145848908
0.248600575
0
0
0
0
0
0
0
0
0
0
0.468369885
0.836911406
1.047126635
