Hydrogen load
33.147
11.81
16.695
16.725
18.05
12.052
40.322
35.179
10.715
28.599
5.6521
16.351
0
0
5.9998
0
5.9758
0
0
0
0
12.397
2.0764
9.6083
21.447
22.806
10.851
8.5465
13.131
6.0169
33.879
16.382
37.482
5.5776
0
5.1931
0
0
0
0
0
0
5.945
0
0
11.577
11.534
16.942
17.697
22.073
11.301
11.453
17.038
10.751
28.026
29.331
28.063
16.376
32.473
23.994
11.529
0
0
0
0
0
0
0
0
21.515
21.873
10.928
16.417
16.921
29.201
10.529
15.632
15.403
0
19.554
17.348
0
5.8851
5.4401
0
0
0
0
0
0
0
0
4.9327
19.364
9.6911
6.4896
19.668
5.7553
17.932
9.165
10.994
22.598
22.444
32.99
21.934
15.193
19.062
5.4798
0
0
5.3584
5.3432
0
0
5.6488
0
10.28
11.554
17.665
5.9538
16.443
18.691
39.511
11.719
38.227
16.194
21.267
21.981
0
6.2805
11.3
11.139
11.434
6.1412
10.95
0
0
0
0
0
0
0
5.8294
22.849
16.783
12.985
48.225
23.399
27.431
23.257
27.986
15.707
16.227
10.356
0
11.864
0
0
5.9761
10.933
0
0
0
5.7763
4.609
7.5135
26.724
17.141
20.346
22.056
20.909
16.579
18.991
15.545
10.337
10.438
24.139
16.503
0
5.9793
6.0739
0
5.858
5.9397
0
0
0
0
11.39
5.3362
0
17.716
11.912
16.376
41.368
23.559
16.92
33.965
15.778
23.479
29.682
17.174
3.9427
5.1184
12.162
17.839
0
5.8925
4.2747
0
0
0
11.124
11.605
35.252
21.262
27.136
12.448
27.424
11.271
20.922
17.014
22.747
46.454
32.548
16.929
16.682
12.226
5.9494
5.3053
16.284
0
4.9588
0
5.9259
0
0
15.651
10.089
9.5681
16.676
22.47
22.727
16.468
23.646
10.961
10.473
23.857
19.477
7.8911
10.906
21.996
0
5.6241
5.7902
0
0
0
0
0
0
25.036
18.486
17.695
36.694
14.597
25.553
37.131
48.015
23.062
32.993
39.456
15.006
23.379
6.1058
17.3
12.95
9.2677
15.193
0
10.899
5.509
0
11.054
0
3.7902
18.29
13.354
5.6077
27.718
15.671
16.817
33.642
29.314
32.446
32.206
16.397
11.213
14.086
7.3282
10.487
0
5.3125
5.6764
0
0
0
5.884
0
0
11.047
16.513
10.789
21.497
16.569
38.905
34.386
33.852
28.027
32.883
33.142
0
10.388
10.893
5.6335
0
0
5.9913
0
0
5.5666
6.2304
10.928
4.625
10.456
17.47
34.129
27.976
23.09
48.414
23.215
33.185
16.504
31.469
32.915
32.576
10.422
23.006
5.7135
0
10.9
0
3.777
1.8885
0
0
17.671
18.431
26.523
5.4863
5.6912
11.952
10.808
17.698
16.053
18.347
13.721
19.027
16.125
16.979
5.7052
22.711
0
11.001
0
0
0
0
0
0
6.3462
23.08
22.559
27.69
21.769
10.988
19.664
11.777
16.721
30.548
29.676
29.2
22.126
16.548
16.806
11.097
0
18.493
0
0
0
0
0
0
0
14.111
16.9
41.437
7.5048
17.469
21.139
33.544
27.517
27.062
21.048
36.665
40.72
16.021
5.2082
10.351
10.298
19.907
3.655
0
0
0
4.8257
0
0
16.866
22.047
17.361
10.314
28.662
17.771
18.711
19.987
9.9334
12.768
38.181
20.921
22.36
16.66
17.204
16.053
0
0
0
10.219
5.4895
0
16.885
5.4458
5.7471
17.022
0
4.9277
0
9.9103
20.732
21.629
10.914
32.468
11.827
10.569
16.314
0
10.868
1.7254
3.4509
0
5.3404
0
0
0
0
0
0
5.7921
17.689
29.534
26.686
38.831
32.486
44.367
24.117
33.682
28.344
14.257
7.4997
5.1999
15.272
5.4312
0
6.5154
0
0
0
0
16.514
5.3665
18.209
12.161
23.214
16.279
11.781
33.916
27.186
0
23.846
23.677
22.868
16.443
22.355
2.2643
10.913
0
0
0
0
4.7872
0
5.0755
0
6.4476
20.936
5.5549
20.693
19.42
17.76
15.864
17.33
17.627
14.164
17.004
26.66
23.843
17.541
10.936
6.0459
17.438
5.1763
0
0
0
0
0
0
11.145
16.72
35.221
31.988
22.52
15.955
16.304
16.051
13.539
25.41
32.895
34.199
41.003
18.991
11.268
10.351
12.703
11.002
12.553
5.875
4.3833
0
5.2729
0
5.1755
26.615
18.253
22.082
22.014
28.132
17.395
32.731
26.489
26.801
33.737
34.553
23.252
21.976
34.056
15.166
6.0059
6.2444
0
0
0
0
0
0
0
21.519
21.715
13.008
29.606
23.505
9.2094
23.659
34.6
16.882
28.548
23.806
35.852
30.885
17.294
25.053
8.892
4.9321
16.381
5.9233
0
0
0
0
0
6.2063
15.459
0
11.776
17.869
8.0306
19.661
22.52
12.498
15.028
18.25
5.7919
5.5713
11.536
16.653
0
0
0
0
5.3435
0
0
0
0
5.5925
5.6534
14.933
25.331
11.267
21.302
22.066
29.268
6.6272
22.722
16.291
28.014
7.7837
22.668
11.306
0
5.7254
6.4766
0
0
0
11.566
16.745
15.992
12.201
29.6
25.887
16.489
26.737
18.807
20.823
27.607
34.116
32.153
45.016
28.08
30.189
8.4484
6.307
5.3348
5.304
0
0
5.9748
4.571
6.1482
5.6613
5.0098
14.371
9.8018
28.097
33.076
11.812
21.577
14.165
7.1685
32.066
22.679
33.684
34.131
10.507
11.143
11.511
11.434
0
0
5.4767
5.864
0
0
0
9.9929
21.539
19.913
17.866
37.86
6.487
42.969
0
11.356
32.379
45.033
27.99
40.619
42.581
10.723
6.2802
5.8399
5.2798
5.0702
0
0
0
6.6432
0
0
5.2054
12.089
18.835
20.757
5.4949
31.908
17.574
21.717
27.385
28.855
35.522
29.644
24.108
18.025
11.995
0
0
0
1.8388
3.6776
5.6451
0
0
5.2584
32.129
29.299
18.933
35.504
28.329
11.046
32.059
35.135
10.96
23.094
21.66
35.368
32.764
11.909
10.326
12.094
16
5.6817
0
0
0
0
0
0
22.834
6.0412
20.95
23.361
11.334
26.435
35.248
11.218
10.396
27.072
34.072
19.594
5.5382
7.4202
6.7712
12.131
0
6.0597
0
0
0
0
5.3781
0
0
17.119
5.8734
22.399
25.721
25.877
35.659
20.64
25.872
35.217
28.219
12.001
23.923
11.35
11.36
0
0
0
5.2765
0
0
5.7168
6.0071
5.0104
5.3194
27.514
18.125
15.957
32.743
29.143
10.977
26.034
26.814
16.271
37.247
29.099
13.671
13.506
8.3408
3.8411
4.7575
5.6488
5.5721
0
0
0
0
6.0123
16.441
5.5259
17.009
10.975
22.411
25.055
31.626
22.443
22.807
21.366
11.362
27.418
23.182
6.2121
5.4104
5.5289
5.3524
0
0
0
0
0
5.7441
0
5.7337
38.113
33.123
16.021
11.878
22.877
10.782
16.469
5.0205
28.179
11.957
33.31
28.076
5.5304
16.725
5.9224
10.934
0
0
0
0
0
0
0
17.162
5.277
28.576
21.099
11.35
39.668
23.54
36.937
17.613
27.024
22.555
23.656
23.002
34.243
5.6915
0
0
0
0
0
0
0
0
11.729
15.982
17.79
35.575
41.872
38.978
22.237
22.112
40.054
27.234
38.531
34.295
23.26
11.323
21.033
5.8132
10.634
0
0
5.7129
5.8883
0
0
0
5.6108
4.2
11.413
5.8365
21.932
5.0995
35.3
16.8
0
6.7262
21.411
33.145
36.669
10.655
16.303
11.183
5.2771
11.665
10.483
3.4934
1.7467
0
0
0
0
0
20.617
23.104
23.572
22.113
39.203
33.584
33.579
23.118
25.914
20.566
33.12
17.081
0
5.4575
5.4524
6.0277
0
0
0
0
11.293
11.369
4.6642
26.959
13.339
16.974
26.177
37.674
6.4174
18.709
20.154
21.602
17.699
32.414
17.121
28.521
17.5
22.54
4.6353
5.5873
0
5.3379
0
0
0
0
11.522
21.499
4.9737
10.672
39.371
22.466
27.735
27.103
16.205
20.987
17.071
27.556
10.866
21.573
6.0499
5.3339
6.3568
6.8029
0
0
5.5856
4.7983
0
6.1172
0
5.769
31.423
28.443
15.703
18.569
32.512
21.059
16.532
18.011
34.274
36.352
37.247
37.051
1.9247
11.204
15.871
6.0788
0
5.8525
0
0
0
0
6.7185
16.232
28.499
25.53
19.508
11.347
16.496
21.903
27.111
17.343
23.869
22.465
10.759
21.241
23.413
18.682
3.8189
11.2
10.287
0
5.9919
18.439
0
0
0
11.262
21.155
34.058
27.998
10.446
38.037
21.272
39.727
39.026
16.45
28.544
23.401
24.288
17.812
11.302
11.094
10.975
5.5572
0
11.204
10.956
0
0
0
5.5113
6.0771
11.001
16.863
31.88
26.904
11.743
11.644
28.269
21.583
16.003
17.443
16.555
16.22
17.94
11.093
12.025
5.2935
5.7743
4.6995
0
0
0
0
5.5263
17.888
11.501
14.959
16.668
46.014
28.023
26.682
38.86
28.795
29.609
30.046
46.432
15.945
0
5.3841
0
0
12.133
0
0
0
5.8533
6.1923
21.396
22.562
21.232
24.322
20.123
35.615
10.804
20.624
33.855
20.802
34.184
37.208
40.148
11.816
0
0
17.233
0
0
6.6564
0
0
0
5.4033
16.696
23.131
20.79
22.044
11.075
6.2393
24.106
17.646
25.06
24.983
44.098
27.761
22.234
0
0
17.723
5.7982
6.3047
0
5.5254
0
0
0
15.925
25.949
25.547
35.109
16.911
11.495
18.765
8.5749
21.743
28.134
32.589
34.699
34.967
16.979
41.249
11.305
23.122
10.511
0
0
0
0
0
0
0
15.689
26.673
29.354
21.68
16.722
21.147
25.171
36.358
23.382
39.189
21.934
32.977
26.752
5.5231
13.559
21.003
11.169
0
5.7006
0
11.368
0
0
0
23.934
10.646
33.889
36.156
10.739
28.699
33.352
43.377
28.372
34.007
28.435
15.246
16.305
15.377
5.4345
17.344
0
4.6563
11.781
6.0148
5.9706
0
0
0
0
11.399
16.683
21.955
18.118
10.06
16.238
19.61
23.694
24.687
22.998
16.442
11.071
18.521
5.3087
0
12.322
3.5283
0
0
5.8676
0
5.1787
0
0
16.901
5.2739
17.841
24.521
37.16
37.107
37.668
16.363
22.453
29.236
12.208
28.5
15.483
11.189
0
0
0
5.5031
0
0
5.6991
23.072
1.8786
14.592
21.045
20.198
15.552
23.355
16.817
11.397
23.321
11.492
5.1035
27.172
31.84
29.59
11.147
0
0
6.348
0
0
0
0
0
0
5.6895
21.489
27.717
1.8629
13.987
7.4112
14.444
12.085
21.539
22.342
36.777
35.123
18.337
37.51
0
17.199
5.394
0
0
0
5.7018
0
0
6.2855
11.052
15.461
25.316
32.753
19.249
16.78
27.764
28.473
14.902
22.536
32.128
27.51
40.314
27.86
16.186
5.8222
31.519
7.8175
0
0
0
0
0
0
0
27.982
11.966
20.177
26.714
6.6788
21.591
30.365
34.672
23.718
35.158
16.747
28.022
5.496
5.4467
9.5351
0
0
6.6784
0
0
4.8652
0
0
11.061
17.14
32.515
26.716
23.615
31.778
37.168
27.428
33.026
22.546
33.456
31.072
19.372
7.0605
17.367
14.133
16.679
5.3749
0
0
0
0
0
5.5262
5.308
6.2536
0
5.0653
34.417
23.178
22.78
27.311
23.988
20.939
17.059
23.942
11.471
11.84
0
5.1665
10.734
5.1887
0
0
0
0
0
0
5.9559
12.51
28.703
37.383
25.24
37.678
44.931
36.44
27.375
40.234
34.521
35.956
13.822
22.396
16.391
0
0
0
0
0
0
4.583
5.1165
0
5.3194
27.431
27.341
22.147
23.657
29.94
16.974
11.209
15.702
0
27.533
5.6457
27.654
0
16.477
0
0
0
5.6086
5.4311
0
0
0
5.9217
10.085
16.665
16.027
22.31
16.285
23.918
10.65
29.343
27.465
22.355
37.863
34.487
0
0
15.499
0
5.696
0
5.2891
5.7454
0
0
0
0
6.02
52.229
27.165
17.403
26.508
27.432
26.654
23.807
28.57
16.612
26.383
27.507
10.763
0
0
0
1.8093
3.6185
0
10.464
0
0
0
0
5.4245
23.065
16.104
5.7255
11.38
17.899
28.551
28.632
22.84
28.5
32.19
17.171
26.784
15.239
7.9804
5.2239
5.4282
5.6733
0
0
10.414
0
0
2.0662
32.434
13.597
42.133
23.727
19.461
22.699
28.148
23.31
35.708
36.863
43.052
31.68
5.4754
22.049
5.6998
5.1985
5.6217
0
10.965
0
0
0
5.8842
0
5.3968
26.92
4.2
21.748
16.199
22.754
36.534
40.645
11.077
21.924
16.88
16.323
11.33
17.385
0
5.6782
11.521
0
11.681
0
0
5.8254
0
5.6845
12.244
10.389
11.937
28.481
18.483
44.851
29.277
36.624
28.29
34.229
18.302
26.212
22.209
14.989
30.636
0
0
0
0
0
0
5.8982
5.677
5.2418
20.927
24.981
32.492
27.966
28.401
15.476
19.731
28.752
29.302
17.577
17.328
29.687
11.663
32.551
12.812
9.8636
11.609
0
0
0
0
0
5.6956
0
15.043
30.614
22.418
21.502
16.051
15.965
11.35
0
11.145
27.211
32.704
25.355
5.8914
5.1914
5.9468
5.532
5.5548
0
0
5.4974
0
0
0
5.092
16.639
19.552
21.254
28.275
18.378
11.625
21.646
27.946
16.483
16.749
22.021
16.753
28.602
12.093
11.57
5.3693
9.7532
1.7262
0
0
0
0
0
5.2023
27.762
16.185
26.111
17.169
28.884
12.019
16.102
13.168
10.178
22.341
35.969
15.022
16.177
9.4456
10.255
6.4981
0
0
0
0
6.7945
0
0
0
15.963
10.845
32.343
15.485
34.77
28.222
30.155
34.291
17.04
16.509
29.142
10.855
6.7334
5.1528
5.932
10.762
6.1522
11.23
5.8971
0
12.413
3.7465
0
5.7754
0
6.0928
6.1745
9.9904
18.28
16.627
19.649
19.756
11.357
11.132
11.322
22.307
11.467
5.8244
0
0
0
10.97
0
5.8622
0
0
0
0
0
21.023
11.379
38.143
21.58
23.212
25.014
30.951
15.922
28.41
22.404
14.366
16.387
5.1646
6.401
0
0
5.714
17.102
0
0
10.176
22.022
5.5886
11.367
47.171
17.291
45.337
17.216
24.782
18.602
22.377
28.013
22.189
22.634
28.059
27.145
5.3571
5.4263
0
4.9267
0
5.4013
5.4435
0
0
0
10.227
19.969
17.438
25.53
35.08
22.504
19.794
21.686
28.354
34.194
22.541
33.085
22.646
5.0793
0
6.2351
5.5537
0
0
0
0
0
0
5.8269
0
15.962
13.213
32.101
17.743
5.2112
20.291
5.7498
20.163
29.073
15.907
21.557
51.612
17.834
5.8049
0
5.1961
5.1649
0
6.0143
0
5.326
0
6.1304
0
20.923
17.201
32.427
27.406
10.426
16.962
28.248
30.153
11.412
21.297
21.616
12.32
16.973
5.5137
5.9008
0
0
0
6.1498
0
0
0
0
0
10.986
20.769
21.881
23.581
45.256
27.2
20.978
4.0328
25.542
34.308
33.8
19.12
16.377
5.4161
5.8509
10.214
6.7396
0
11.8
0
0
0
5.9432
0
11.489
16.657
8.2312
11.55
26.195
20.755
27.478
22.881
15.398
26.997
5.7836
29.442
5.5522
15.199
5.6974
0
4.972
6.4496
0
0
0
0
4.7812
0
0
11.374
22.45
27.569
43.429
28.764
45.193
31.765
32.687
30.871
27.219
25.892
16.731
9.8468
18.098
0
5.6914
0
7.0041
4.2701
0
11.163
5.8669
0
10.569
22.289
39.891
26.603
17.661
11.838
33.956
16.705
29.437
11.56
34.451
5.2532
23.224
18.008
15.968
6.2795
4.7592
5.0382
0
4.7477
0
5.601
0
17.111
11.937
17.443
26.479
27.165
11.248
22.526
16.503
22.771
17.16
24.2
33.782
21.729
26.494
11.421
6.3291
0
0
5.9607
0
0
0
0
6.3646
0
19.968
50.275
16.109
21.256
15.389
41.42
4.4014
28.331
17.633
22.688
27.189
50.488
39.717
15.138
12.146
10.901
16.547
0
0
0
0
0
0
0
22.26
22.521
27.563
16.751
17.401
5.7617
17.548
16.1
21.44
21.261
36.816
11.69
21.912
16.969
15.702
7.8063
5.8063
0
0
0
0
0
0
6.5551
29.013
29.809
15.693
22.628
33.876
27.556
30.552
37.551
10.73
21.734
28.586
14.693
13.561
22.736
12.16
11.101
5.4709
5.3601
11.425
6.143
5.9376
0
0
0
0
5.5716
22.13
24.64
26.292
16.384
11.923
20.731
15.047
39.165
17.282
23.548
7.9192
9.9325
5.9179
5.5698
11.202
5.6666
11.759
0
0
0
0
0
5.0863
22.526
6.6347
22.63
26.766
16.59
32.884
21.806
11.016
33.205
35.187
27.976
0
10.408
15.262
0
0
0
0
0
0
0
0
0
17.262
29.008
11.035
11.544
5.1227
16.784
37.863
17.074
28.876
27.172
36.668
15.479
27.084
22.765
11.291
5.5069
5.3993
0
0
0
0
5.7607
0
11.549
10.814
5.8197
4.9858
16.01
23.977
29.178
16.779
21.049
26.947
23.78
27.628
26.054
17.152
5.7439
6.0831
11.128
0
5.1285
0
0
0
0
0
0
16.88
41.133
9.8875
28.348
11.243
28.969
25.288
23.46
33.009
28.99
30.348
38.524
21.331
0
5.7818
0
11.399
0
0
5.4326
0
0
0
5.6326
27.927
17.146
28.734
24.545
17.778
17.044
10.943
19.776
12.998
20.475
19.834
32.162
25.451
25.388
14.952
11.93
10.901
5.3122
0
0
0
0
0
0
18.908
41.65
22.945
32.689
15.136
16.105
32.413
31.421
17.336
23.541
28.053
13.577
21.072
15.546
5.7594
14.905
1.9641
12.393
0
5.2893
0
0
11
5.9847
11.095
0
10.87
22.351
21.683
12.058
31.272
22.801
13.053
39.378
29.344
10.263
22.273
16.77
0
10.89
10.685
0
0
0
0
0
0
0
0
5.9299
10.738
22.257
23.636
32.605
23.728
31.955
23.983
16.895
22.08
14.551
0
5.4038
0
11.887
0
6.0814
0
0
0
0
6.1408
5.0219
11.288
20.967
11.179
16.112
24.151
15.717
20.331
33.904
15.923
23.476
39.05
27.326
25.846
5.9872
11.605
4.6964
10.186
0
5.639
0
0
0
6.1773
11.464
11.448
15.785
16.473
18.031
26.819
14.876
33.768
27.238
24.673
23.784
11.05
10.966
8.4339
13.129
12.353
0
5.4916
0
5.515
0
0
0
5.0206
0
4.5563
34.243
32.983
10.25
20.714
16.178
16.881
10.949
22.582
25.033
26.164
27.382
15.599
6.0875
11.169
0
4.5688
5.3889
0
5.3279
0
4.9872
0
0
27.696
22.755
22.897
20.767
10.667
16.639
0
34.386
19.931
9.1701
28.759
22.25
10.444
0
16.344
4.7651
6.0665
0
0
0
0
0
0
0
20.609
28.772
21.901
38.428
25.199
30.079
16.668
36.761
30.266
19.31
32.048
43.909
18.278
21.034
12.699
6.2787
0
0
0
0
0
15.987
0
16.996
0
10.407
11.881
17.159
19.81
27.564
25.043
22.115
22.179
33.738
9.8935
11.753
5.9215
22.694
23.893
21.314
6.3039
5.296
0
0
0
0
0
0
4.7815
0
12.595
5.7085
9.7101
22.333
32.066
14.602
28.029
6.0225
17.633
27.153
11.226
15.873
11.66
0
0
0
0
0
0
0
12.178
0
33.302
37.256
12.522
26.391
16.815
34.792
27.418
31.256
15.943
29.156
30.923
24.334
22.437
6.1867
5.0985
0
5.9673
0
6.313
0
0
0
0
0
21.471
20.017
31.538
21.789
15.339
22.356
29.446
6.0093
23.312
16.302
27.101
21.932
30.393
7.0279
0
0
11.027
0
6.8237
0
0
0
11.162
0
4.796
23.023
35.272
29.255
5.494
28.887
5.1021
27.622
21.89
23
33.563
34.612
21.341
10.317
5.9012
5.4104
5.6818
5.0399
0
0
0
0
0
5.5285
15.904
5.691
27.102
33.159
19.468
25.917
11.2
21.788
20.497
11.855
11.279
5.503
32.414
17.441
4.9315
5.4214
0
0
0
0
0
5.3545
0
0
23.016
22.209
25.935
13.27
45.19
18.652
33.899
19.854
34.229
29.135
26.687
23.374
26.721
5.8159
11.443
22.876
14.572
10.78
0
0
5.4819
0
0
5.0011
11.783
5.848
0
21.785
11.373
17.221
33.254
27.732
24.91
8.6894
15.868
10.667
5.9169
22.053
5.432
10.931
5.9882
5.8314
17.697
0
0
0
0
0
0
5.6378
12.58
33.8
26.982
40.823
46.526
33.388
28.849
26.764
33.3
10.926
21.841
5.6827
10.918
0
0
0
0
0
0
12.098
11.295
0
25.216
36.104
15.939
21.887
12.07
27.493
16.483
11.078
22.73
22.009
18.235
17.445
23.324
11.573
16.576
0
0
5.2088
0
0
0
5.7806
0
0
13.095
15.593
5.4004
35.163
37.722
11.629
17.17
12.131
22.346
16.212
27.796
21.051
24.159
4.9042
17.517
5.3145
0
0
5.3583
0
0
0
11.14
0
9.6755
29.386
21.747
33.768
21.49
22.26
17.169
16.267
23.422
30.507
29.108
26.178
17.132
15.072
16.554
10.267
5.3351
0
0
0
0
0
0
0
17.307
12.286
23.588
33.656
23.378
33.573
11.268
1.6087
31.467
4.9628
21.24
17.03
22.602
15.443
15.86
12.782
0
0
0
0
5.7122
0
0
5.3951
17.095
23.199
22.424
18.1
19.139
34.033
43.773
32.796
22.142
29.351
44.228
28.38
34.013
22.003
6.711
0
5.6128
5.232
5.3735
0
5.6161
0
0
9.8766
0
11.852
15.848
23.778
24.169
4.4867
27.749
23.71
15.347
28.074
10.992
28.172
0
28.839
17.627
5.655
0
11.097
5.5868
0
0
4.94
0
0
9.5403
7.253
10.502
12.054
23.869
41.814
39.97
30.154
22.302
27.214
37.68
7.458
11.002
11.271
22.021
0
0
0
5.926
0
0
6.1023
5.5191
0
36.247
36.448
21.6
27.297
25.758
28.682
22.108
39.752
20.351
6.6657
24.881
28.238
34.355
17.211
20.848
0
4.5047
6.1213
0
0
0
0
0
0
6.7356
10.31
22.897
10.893
16.668
34.616
20.529
17.901
33.534
38.615
23.104
26.849
16.609
4.2
0
0
0
5.9158
0
5.2373
0
0
0
11.629
5.2595
28.714
32.093
16.852
0
22.73
17.181
31.329
35.859
29.162
37.719
44.806
23.515
21.774
0
11.599
0
0
5.9747
0
0
0
0
0
5.1649
16.929
16.692
11.651
17.209
26.898
16.778
23.766
28.178
26.204
31.996
22.458
28.405
21.794
16.164
5.7099
0
6.093
6.4499
6.2461
0
0
0
5.6831
34.002
16.409
17.098
33.829
25.251
3.8017
22.261
35.56
27.361
38.83
33.212
28.19
33.17
5.3658
11.067
18.355
0
11.671
5.389
0
11.264
5.3481
10.807
0
5.7449
0
18.086
33.464
22.386
21.857
19.548
25.021
23.665
10.464
10.91
18.791
9.8269
4.4932
0
11.174
6.0137
5.7004
6.5927
4.8052
0
0
5.6371
5.213
11.181
26.117
14.351
22.372
11.698
26.545
27.461
23.523
33.576
28.085
39.209
26.579
23.161
5.8032
17.337
5.2133
0
0
0
0
0
6.5275
15.17
0
17.171
34.538
14.729
36.419
27.431
15.042
13.089
11.39
31.133
10.225
22.579
28.393
27.798
5.9885
5.925
0
10.018
5.2519
0
0
0
0
0
11.908
15.115
19.373
10.925
28.925
27.723
17.392
11.646
34.37
21.958
39.336
28.429
22.614
11.92
16.915
6.1298
11.019
4.8607
5.4153
0
0
0
0
0
0
21.583
33.646
33.155
32.499
11.446
22.213
20.72
12.641
44.191
20.214
22.007
14.947
10.265
6.1963
7.0978
14.758
1.8881
15.564
0
0
5.3092
0
5.803
10.243
21.894
29.455
18.877
22.386
16.927
35.558
8.9188
22.045
32.82
23.315
15.61
37.794
6.7541
12.739
16.051
0
11.992
0
0
0
11.598
0
0
5.3628
5.4088
30.249
21.756
26.292
29.973
32.469
23.72
38.25
35.708
37.616
24.024
33.175
16.97
17.702
12.24
5.5008
5.6935
0
0
5.0803
4.9877
0
0
0
12.173
15.056
18.884
22.466
29.963
18.97
22.414
27.2
5.7598
15.265
20.85
11.006
20.962
10.772
5.0719
0
0
0
6.3371
0
0
0
0
0
0
10.724
11.177
4.6541
17.615
33.736
27.643
17.293
17.077
44.542
16.868
23.082
10.904
17.522
11.315
0
0
0
0
0
0
5.6278
5.2961
17.196
15.492
16.48
18.668
24.261
39.884
28.619
30.281
17.491
7.7607
16.477
41.268
26.764
54.607
13.006
12.548
9.3094
5.3203
11.375
12.013
0
6.5859
5.1988
0
5.6901
13.944
22.257
24.154
16.382
17.074
32.581
22.572
16.32
11.401
23.203
33.782
19.583
0
4.9446
0
