Power Output in kW for 1 kW turbine 
0.061925304
0.067611232
0.064018777
0.092748988
0.100609925
0.108867113
0.114156555
0.084274167
0.072710433
0.073673153
0.037866362
0.076473138
0.080446023
0.09341169
0.073059807
0.070154455
0.087795083
0.070060179
0.079982409
0.07117485
0.097197238
0.13428473
0.07977223
0.09924663
0.102883566
0.078538883
0.084000767
0.048439457
0.09232253
0.086308856
0.069214472
0.050571749
0.065836078
0.110698484
0.114585476
0.134671828
0.101075332
0.102879117
0.100096465
0.156754178
0.213043048
0.159323259
0.18148471
0.224155948
0.242975937
0.192798298
0.20555073
0.177675176
0.273621207
0.19671463
0.258066198
0.251476385
0.213068867
0.299760426
0.34007502
0.354154919
0.310108818
0.383325208
0.421752742
0.333117248
0.360141768
0.3464058
0.284743497
0.315692384
0.245395918
0.19949843
0.205017911
0.199717895
0.152652725
0.16159601
0.138948587
0.130137894
0.153369967
0.139688076
0.156480985
0.104411488
0.155370416
0.117182144
0.133702749
0.134703863
0.118346995
0.180727733
0.182430639
0.152056506
0.178098849
0.174942417
0.111607941
0.108926735
0.135914989
0.089829218
0.100234396
0.066719496
0.098505361
0.121572807
0.104114269
0.106735853
0.0940328
0.045272906
0.060755178
0.048984037
0.073390326
0.069568837
0.051894935
0.038360023
0.029209768
0.071419966
0.040736607
0.063040529
0.040101104
0.082547814
0.058854693
0.074973047
0.091637091
0.0516476
0.089355621
0.067791465
0.090117036
0.051941518
0.10101126
0.094600672
0.108564554
0.143211997
0.185793028
0.212628764
0.135336567
0.141051371
0.252949264
0.230351429
0.214512406
0.23088542
0.270966504
0.321697494
0.391456304
0.339501293
0.30623578
0.355200411
0.319612598
0.313965115
0.310207736
0.311417585
0.216762214
0.273223354
0.23365279
0.193478991
0.215283467
0.30608512
0.327265842
0.315471719
0.188213009
0.188967639
0.234790017
0.333176599
0.411433265
0.399188683
0.345220301
0.401720995
0.484660218
0.522437676
0.475579737
0.460237912
0.503798346
0.642274421
0.536713813
0.453259867
0.482508413
0.43004795
0.452340583
0.316946365
0.311128439
0.370458201
0.280563102
0.350338189
0.333229863
0.313683578
0.352517438
0.274068352
0.262075245
0.24814451
0.228274141
0.15791369
0.253466825
0.22601025
0.175406934
0.175131071
0.18455487
0.206258416
0.135139014
0.166351524
0.192122299
0.179973102
0.191506155
0.217963989
0.162423598
0.209157229
0.196709936
0.17234575
0.108615277
0.121813964
0.057984584
0.07645151
0.05889573
0.041196527
0.0395131
0.025145859
0.047046563
0.03030257
0.04758654
0.042822529
0.067901268
0.039080369
0.061045214
0.090801366
0.048449994
0.04587017
0.070456137
0.089723296
0.113255997
0.104753202
0.093041797
0.163987115
0.173926175
0.260132922
0.193532977
0.201802224
0.244079129
0.226408103
0.253453915
0.228728328
0.241066476
0.296418505
0.322079472
0.277735879
0.284478261
0.199464395
0.234889773
0.192123473
0.162274988
0.145075404
0.105681346
0.115360561
0.120313628
0.109765891
0.071887462
0.036248451
0.074279844
0.028151689
0.07025594
0.081864039
0.069184525
0.083122895
0.039213693
0.065248242
0.069736315
0.060735213
0.034623333
0.041131011
0.075468271
0.054305063
0.046620714
0.039470515
0.059369881
0.07913171
0.052710696
0.076561868
0.121887824
0.132331446
0.077136949
0.102907593
0.100321604
0.127019757
0.104787907
0.137986627
0.157074534
0.198632307
0.150491209
0.142877403
0.170776893
0.089592974
0.08757714
0.119811736
0.169242741
0.100782561
0.16373083
0.121244442
0.151752167
0.09211346
0.138601534
0.090043833
0.084134417
0.084476027
0.066364576
0.081082106
0.084745545
0.049403841
0.057762205
0.065130675
0.079077918
0.177359329
0.133003304
0.149277413
0.140736354
0.196596096
0.123555458
0.181102114
0.188180148
0.14032523
0.115518959
0.167184451
0.156610017
0.110058661
0.170889018
0.151422912
0.142622008
0.210391866
0.146476964
0.156489884
0.278219406
0.285093232
0.275625731
0.289903584
0.268345836
0.342403408
0.392165473
0.379692618
0.325436611
0.433655288
0.415181513
0.336168502
0.377959263
0.381158133
0.453482878
0.44643844
0.374774089
0.470545807
0.413297497
0.358779737
0.418459518
0.416653115
0.399518919
0.318900385
0.416260485
0.432150387
0.404305049
0.431641376
0.374719303
0.41089454
0.296153708
0.32029894
0.320000662
0.333715324
0.244229351
0.238033871
0.300411766
0.222620868
0.274891052
0.255778834
0.23571482
0.192900402
0.253267312
0.174390692
0.244088518
0.224384802
0.135576835
0.127150569
0.157056737
0.138747474
0.111637307
0.104585905
0.105120722
0.173391358
0.106577454
0.131842012
0.079145574
0.097048629
0.083590946
0.067651715
0.060913228
0.059797781
0.028866629
0.047753464
0.081701552
0.058879093
0.070107872
0.076097145
0.077804642
0.070211575
0.089866928
0.116818183
0.170188683
0.256108618
0.207325226
0.235022391
0.379080846
0.500928137
0.643838416
0.664745829
0.926779559
0.985205653
0.990221858
0.991016043
0.993284977
0.979219474
0.989972821
0.892078246
0.928777325
0.859483849
0.790530598
0.698147919
0.672289296
0.578456108
0.82559849
0.780960297
0.831931798
0.746537297
0.876198727
0.884002116
0.828476127
0.915718181
0.884964165
0.863849054
0.903334314
0.797547798
0.855799749
0.762475728
0.713105239
0.679734257
0.703652144
0.447184082
0.437020888
0.636476408
0.609492745
0.608151684
0.504748272
0.347951972
0.478878945
0.436304188
0.381690771
0.560468788
0.778812515
0.870094612
0.848712907
0.841711028
0.699908925
0.629055641
0.630490023
0.538019537
0.472014959
0.484103541
0.518779267
0.695237679
0.853473682
0.909823983
0.916785469
0.841167815
0.714107578
0.58967408
0.600352449
0.410483648
0.337968818
0.335270627
0.272798507
0.20638986
0.187959509
0.156629595
0.185429209
0.141026454
0.193407401
0.190374796
0.175887469
0.1270687
0.115077579
0.140991749
0.111558997
0.127355242
0.134220659
0.072389896
0.107284018
0.141009547
0.089038412
0.110425291
0.121602173
0.167494129
0.137331676
0.191931001
0.179520089
0.209149014
0.226614658
0.307281272
0.278164246
0.337344871
0.378674519
0.339242583
0.392457663
0.441704129
0.577324027
0.669252899
0.541950326
0.492775452
0.541471958
0.385764689
0.427741229
0.321145073
0.440658869
0.46457557
0.407275647
0.413507509
0.36495377
0.402189717
0.431535828
0.500162067
0.645108622
0.909590706
0.887980984
0.702991982
0.417009222
0.391056065
0.36791828
0.43835385
0.581976624
0.581406328
0.64005545
0.785662573
0.84778248
0.884546722
0.961893528
0.953301552
0.978501381
0.968373396
0.844208416
0.759120342
0.564346804
0.34769174
0.408974
0.65018426
0.733369773
0.579297082
0.386759961
0.298692107
0.401611424
0.375560871
0.45609773
0.674167818
0.748005365
0.864620695
0.927009328
0.978227453
0.990684595
0.962382575
0.962616265
0.885752572
0.820351608
0.629332149
0.920963412
0.840450495
0.879955719
0.896861307
0.948355078
0.974474097
0.941542679
0.920512643
0.95374417
0.88353293
0.775536522
0.769367571
0.772642171
0.59015624
0.526697024
0.433617836
0.353082034
0.283177903
0.292971577
0.237154838
0.221650294
0.124658908
0.194265309
0.116531642
0.135363264
0.125803292
0.158477874
0.144067171
0.179946109
0.187853884
0.302228822
0.426886636
0.46040134
0.346121219
0.186310589
0.205334786
0.119540323
0.086461915
0.043219981
0.095141925
0.102039071
0.092898166
0.141629792
0.161717034
0.148400883
0.202927714
0.202697687
0.202123792
0.145443814
0.17810237
0.208555168
0.290262734
0.272856014
0.267980844
0.39685573
0.45053436
0.387997202
0.381839909
0.322774944
0.2999887
0.392647891
0.339073661
0.314566235
0.286477962
0.197985648
0.216825588
0.189418305
0.183863615
0.112442647
0.143657827
0.133448244
0.141362829
0.141512328
0.087785101
0.107693363
0.09777388
0.088410647
0.116408839
0.20270825
0.143804657
0.218598911
0.163635613
0.24139626
0.173555985
0.210172401
0.238992709
0.153579089
0.229011167
0.206642186
0.205259675
0.283784658
0.15887565
0.220697323
0.177702169
0.195133779
0.112878688
0.097740065
0.091262761
0.113661782
0.073069789
0.118759009
0.105702703
0.118477808
0.150726137
0.153547053
0.146395985
0.080172069
0.116375023
0.120174807
0.109413499
0.089790953
0.088177177
0.074261544
0.098535617
0.090485265
0.074769523
0.065552697
0.077602782
0.058046141
0.082611034
0.050760301
0.065343072
0.087218893
0.043165603
0.047173946
0.121851339
0.107536744
0.123530541
0.119408621
0.111766339
0.124709631
0.078771799
0.129778382
0.132602859
0.127179045
0.089611829
0.09696765
0.129086946
0.068339372
0.078720225
0.11845912
0.126651347
0.128381272
0.137565714
0.093778811
0.100748746
0.10403418
0.152799555
0.095994122
0.14768453
0.137172388
0.117363679
0.116513844
0.128004853
0.136357259
0.14091166
0.138182401
0.174003594
0.153731258
0.120405286
0.160854741
0.095236755
0.092998542
0.111165671
0.085648927
0.086646584
0.13899842
0.102109371
0.060354784
0.057743904
0.06051838
0.132917876
0.168749748
0.156750618
0.142326568
0.120422193
0.150573077
0.137408206
0.120774586
0.216796248
0.195464737
0.131669375
0.176731964
0.283852728
0.321390086
0.418457996
0.374911053
0.624657446
0.525597289
0.606409688
0.589185007
0.611067109
0.522061451
0.652183754
0.534253878
0.58931462
0.596915116
0.648183038
0.853086469
0.752256356
0.752532141
0.755373564
0.75257532
0.715650835
0.77850748
0.752004249
0.724732374
0.711893791
0.653846255
0.698747594
0.567097846
0.611590745
0.603528827
0.499384081
0.4532837
0.457788191
0.388458314
0.411177599
0.424711164
0.483686459
0.410366467
0.609394239
0.538433214
0.5144348
0.53759224
0.456194765
0.465503365
0.489120447
0.484546159
0.517642079
0.549071371
0.479689276
0.431268555
0.451051883
0.429241024
0.382104707
0.38101356
0.265919987
0.204735072
0.195417792
0.194302864
0.22372406
0.281754315
0.195638431
0.354343625
0.274815941
0.353228129
0.290087724
0.3893151
0.306050118
0.254277789
0.221947217
0.189886575
0.163675657
0.166653193
0.120290491
0.115952331
0.139941692
0.199908019
0.176141084
0.207879169
0.168898358
0.118274915
0.130953913
0.132418654
0.091225606
0.090194674
0.101044186
0.123967472
0.126569478
0.14981846
0.149325467
0.150895214
0.119542103
0.080375039
0.052183862
0.025312237
0.047269331
0.070476656
0.075466053
0.080485951
0.038186734
0.040913827
0.041111357
0.055852292
0.068643827
0.046291637
0.058638413
0.030642269
0.035558898
0.03868924
0.081096524
0.081454772
0.057071775
0.050346597
0.051454613
0.065199995
0.073313797
0.041183424
0.051871643
0.047996916
0.093132746
0.055897212
0.058786481
0.095081478
0.12177303
0.097457083
0.088209896
0.080975075
0.092027503
0.086223453
0.07358165
0.086862864
0.086369303
0.080379475
0.062581906
0.084644614
0.057944101
0.134122772
0.102112041
0.071778768
0.061099561
0.078049759
0.06552885
0.120211292
0.09129659
0.173903038
0.168575332
0.1102135
0.1093343
0.108021728
0.158659409
0.125878932
0.137064713
0.169889683
0.181072774
0.1252311
0.138782179
0.137179507
0.156318137
0.094352228
0.087005386
0.081561802
0.130997517
0.161180436
0.186829324
0.137361042
0.215392612
0.161631605
0.176264777
0.166117486
0.161111916
0.146238476
0.098204582
0.148573519
0.115750328
0.12170184
0.155222696
0.189702318
0.163486113
0.246685714
0.130263366
0.128970372
0.117033534
0.168677668
0.269206091
0.367090408
0.37661245
0.297972285
0.337089204
0.385833171
0.402586912
0.420008733
0.408450493
0.452905772
0.253365895
0.260371165
0.258706988
0.35260266
0.249450736
0.274573004
0.177512045
0.229217723
0.14922669
0.130205524
0.16137354
0.191540189
0.156639383
0.119645329
0.149160839
0.063034983
0.052819391
0.074172814
0.082958745
0.074046373
0.080492606
0.085123202
0.049952636
0.043227646
0.093124427
0.080674503
0.098894238
0.117082477
0.201285836
0.334141435
0.330517976
0.45987871
0.528397699
0.60972432
0.644422538
0.698256794
0.872040077
0.920492473
0.875597994
0.837971214
0.816528223
0.787963568
0.579520094
0.467345338
0.378534512
0.349817726
0.263021173
0.237021047
0.302003592
0.379202591
0.425828182
0.557481115
0.433754026
0.557154259
0.475772106
0.430430985
0.458802808
0.572288394
0.386569733
0.408881169
0.44207014
0.368286561
0.394565387
0.595309646
0.550108119
0.453884639
0.370421677
0.23599766
0.213767164
0.2042891
0.242838625
0.235839223
0.234223164
0.234024824
0.269829277
0.293455517
0.167769101
0.271514579
0.160781771
0.132725662
0.114511616
0.136205089
0.208953021
0.166292792
0.148063618
0.147128355
0.118985039
0.138829343
0.177384121
0.284345643
0.425140318
0.494697436
0.4936692
0.468627228
0.469418833
0.398911711
0.412209394
0.404267004
0.437877184
0.517635269
0.547864385
0.649313262
0.544223
0.62305716
0.750910859
0.654776011
0.675406916
0.716414687
0.546863387
0.55938948
0.627515841
0.46020046
0.463400929
0.404435926
0.286354694
0.308020878
0.168713263
0.164431165
0.070411217
0.063327238
0.041236492
0.083917029
0.068214596
0.113863784
0.091919363
0.063734841
0.072022775
0.069055867
0.083067994
0.071365619
0.065192231
0.070555403
0.051944291
0.088003044
0.05958616
0.082991464
0.17367167
0.130504524
0.174687022
0.086626066
0.151029585
0.155302785
0.103472666
0.125120755
0.162168202
0.216778644
0.154960181
0.175010938
0.161717034
0.174496587
0.177018505
0.253333034
0.342911696
0.273400569
0.318746681
0.386160363
0.371360641
0.409345325
0.463676714
0.52544067
0.616529858
0.522153379
0.526228871
0.380164383
0.416554197
0.339052355
0.291057125
0.342487108
0.182251077
0.187164976
0.274332414
0.264599677
0.227165081
0.250498769
0.278897752
0.369030732
0.44380316
0.385536416
0.378606037
0.322163172
0.28769542
0.233325353
0.298052942
0.273219833
0.282729584
0.322631893
0.380785287
0.517022413
0.623513397
0.68202754
0.755224529
0.706636695
0.734396306
0.834348401
0.852798148
0.937973361
0.938769661
0.886277885
0.767377182
0.815458511
0.76407751
0.783844898
0.79668005
0.75704081
0.791949917
0.80022765
0.678725005
0.777104876
0.886918959
0.565283111
0.588680382
0.457566882
0.274247914
0.216506367
0.320184803
0.374561034
0.2248296
0.219188063
0.236051646
0.204353649
0.239921034
0.168771105
0.20538173
0.16034217
0.220374581
0.377076606
0.302374917
0.363013446
0.295820429
0.346408844
0.450365825
0.667431407
0.740372322
0.899705361
0.956607259
0.875212122
0.958557255
0.986953685
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.992481893
0.99070897
0.96532111
0.937191093
0.897039335
0.82304121
0.694091902
0.658479481
0.774358168
0.621123336
0.578304596
0.639191364
0.61144385
0.577957311
0.577570871
0.510912581
0.438529195
0.49231581
0.515784785
0.655624543
0.83578304
0.754568494
0.738514538
0.778145338
0.616102999
0.573510701
0.57756236
0.690504218
0.606300813
0.55214246
0.579155785
0.598907698
0.616153116
0.545750033
0.543647596
0.580303187
0.770350926
0.765143044
0.699777584
0.590800847
0.530966587
0.609019226
0.540455639
0.453968056
0.475286928
0.506498316
0.574252938
0.514439907
0.687763339
0.675695521
0.646285506
0.538778797
0.320117843
0.176000483
0.195174855
0.177225847
0.104948975
0.133634229
0.08852156
0.050909478
0.082708083
0.071759358
0.101017489
0.077414785
0.085348909
0.051089156
0.091235033
0.092094605
0.135219103
0.174614052
0.329012894
0.385779907
0.554229575
0.585934318
0.631552848
0.686664222
0.655971905
0.468542109
0.261658614
0.169563988
0.106551648
0.236158444
0.209285153
0.283319909
0.185405737
0.278246399
0.284329213
0.376959425
0.502713931
0.370671256
0.430824235
0.48022212
0.530498433
0.540808031
0.505759484
0.494753614
0.489677125
0.364978119
0.355236935
0.339790439
0.231136573
0.086481325
0.042378759
0.06658141
0.129465145
0.170627393
0.250218276
0.267558345
0.336326771
0.429384023
0.530443957
0.732607649
0.678396652
0.77401274
0.846973232
0.846853446
0.87757822
0.86225145
0.929688509
0.882140282
0.89484951
0.866407727
0.888732558
0.663710655
0.684388221
0.511481175
0.69336607
0.703980496
0.604923461
0.448408091
0.48074475
0.305913154
0.249608
0.250474123
0.209948242
0.192820596
0.130848907
0.111919398
0.113460669
0.11831407
0.085589034
0.093481011
0.096168538
0.134242906
0.163078549
0.170095245
0.097341399
0.117680476
0.075186554
0.100261982
0.084019623
0.07992418
0.061725662
0.071973974
0.07378462
0.048095628
0.079793303
0.055050395
0.103597249
0.051929318
0.049987241
0.060278809
0.04278987
0.052178871
0.051879407
0.10734275
0.10771116
0.207312316
0.184067823
0.159382881
0.244464073
0.162418258
0.138836462
0.073909397
0.068652145
0.16534952
0.210096116
0.227250754
0.24912682
0.140087632
0.203730463
0.148588647
0.180198435
0.118364793
0.163021596
0.09630291
0.083518853
0.096212142
0.103706704
0.124376816
0.196172423
0.229268188
0.259905242
0.28012652
0.199449138
0.210937594
0.257066283
0.169733065
0.126374595
0.131901634
0.167402471
0.183815497
0.123432654
0.091710293
0.073063134
0.086293883
0.117359229
0.089151543
0.134428891
0.168270103
0.172110822
0.192820596
0.178108238
0.30382217
0.4396068
0.547088101
0.463336239
0.606845187
0.513301016
0.598608724
0.569697376
0.475576332
0.324859841
0.368315475
0.345961428
0.322341225
0.370768653
0.239597118
0.221017719
0.20992829
0.240832928
0.262984792
0.277741747
0.168333285
0.170397804
0.146306997
0.191144683
0.287409317
0.207764156
0.199347034
0.301761623
0.315290623
0.28437381
0.309895763
0.15504739
0.176967782
0.179520089
0.131996851
0.091736358
0.176143754
0.117304947
0.098230388
0.162420038
0.167891015
0.202656611
0.167052749
0.160841392
0.221772349
0.240579428
0.22765917
0.319719125
0.291875865
0.269639153
0.588277718
0.727763586
0.63636062
0.641911505
0.620589331
0.520088395
0.464837736
0.596994612
0.41428516
0.401807739
0.487424879
0.547546041
0.410958456
0.566983786
0.564278708
0.575824232
0.530455874
0.692495071
0.759176056
0.638596873
0.684236142
0.675026719
0.792342702
0.866769869
0.807044278
0.913982633
0.90215565
0.799267973
0.646033193
0.465161187
0.47001807
0.608507688
0.723633257
0.847062374
0.828533234
0.67748245
0.712911684
0.820861393
0.808141848
0.701362317
0.604681517
0.672422365
0.594531969
0.53568047
0.61180331
0.756277526
0.841382315
0.921783391
0.957715739
0.969296549
0.996001687
0.989888476
0.871646312
0.908954016
0.831785549
0.873823859
0.804684783
0.671050197
0.505092152
0.447929723
0.585464255
0.464585784
0.791917881
0.79882226
0.697415174
0.485136884
0.443440554
0.215829195
0.257979351
0.437562244
0.456012611
0.587947637
0.615111029
0.621147531
0.600838065
0.491502073
0.5860743
0.513672135
0.575105829
0.312776572
0.277588004
0.335628255
0.256639089
0.569476067
0.635928577
0.579484344
0.492511583
0.416806819
0.369796208
0.324534171
0.287072994
0.323465852
0.314957343
0.364299386
0.32096702
0.356805933
0.307048433
0.289083322
0.286932987
0.328125671
0.247601129
0.264280456
0.102734066
0.046905538
0.061033013
0.076565196
0.069873292
0.086607765
0.113754329
0.127623095
0.156427592
0.162705689
0.259208119
0.212841187
0.200411497
0.203387769
0.351943711
0.363202152
0.353526407
0.356681144
0.459887222
0.40645995
0.340347426
0.323621078
0.259508563
0.175085687
0.183118373
0.241927905
0.253490297
0.346019257
0.253107701
0.31690832
0.318414924
0.294070333
0.305662053
0.231819613
0.250952955
0.304173711
0.197761489
0.237965802
0.150287426
0.165269431
0.268229649
0.372349826
0.306476228
0.311910655
0.357125516
0.282223759
0.279420008
0.210362525
0.262677306
0.273773776
0.281182768
0.186581693
0.271565045
0.303269749
0.269382132
0.212439813
0.258684689
0.388301567
0.424721817
0.392468316
0.396723331
0.383503261
0.420375492
0.369860125
0.516210379
0.5119289
0.498553321
0.666434252
0.764563616
0.536807444
0.476481997
0.489188542
0.496864562
0.394294503
0.280661686
0.281862287
0.162427157
0.171843858
0.290564055
0.204070809
0.357691634
0.302680803
0.285180079
0.375714575
0.405180097
0.631615063
0.63722989
0.743323982
0.866102692
0.745637513
0.939327422
0.773959811
0.834294079
0.817714935
0.826885487
0.688020837
0.488868495
0.540974864
0.606902217
0.61309771
0.665774091
0.572732715
0.755019779
0.769675391
0.660942125
0.624232316
0.623287006
0.628692725
0.677178292
0.608198345
0.541340875
0.497366764
0.681666352
0.833048868
0.897768107
0.66994244
0.623045062
0.568493795
0.583132539
0.450895265
0.508694383
0.474173573
0.447624997
0.46258549
0.384892685
0.221453127
0.177256103
0.229277577
0.206725512
0.187159108
0.129022875
0.154447611
0.115399716
0.087581022
0.093358452
0.137579953
0.160904574
0.095189617
0.125804182
0.09799813
0.071183723
0.039110834
0.053152128
0.091605481
0.105587909
0.128231772
0.110820398
0.09505985
0.095501129
0.088025226
0.105372558
0.08694993
0.089209772
0.093417236
0.152898332
0.161613808
0.145929688
0.135649805
0.198309564
0.162226044
0.233547165
0.15143804
0.277902532
0.380497662
0.373127477
0.245410002
0.176489917
0.086201271
0.076520831
0.126055128
0.117959008
0.085377746
0.080521998
0.090200774
0.078136825
0.077560635
0.149215122
0.096992566
0.137559485
0.120455119
0.151827807
0.121289826
0.149882531
0.199707332
0.254114657
0.246776082
0.312797878
0.464658986
0.434373692
0.452223119
0.474655346
0.310261
0.223992817
0.234788843
0.227280095
0.139300979
0.186127506
0.145356606
0.087924296
0.138938798
0.135116767
0.143083855
0.138389743
0.134774164
0.099377442
0.092853246
0.146161947
0.094601227
0.148524576
0.135972831
0.12699751
0.073872241
0.087070825
0.096103577
0.067427117
0.021757385
0.038755083
0.125829099
0.081260675
0.157422477
0.136585068
0.182673576
0.148133029
0.148189981
0.24318836
0.258892418
0.181794543
0.180515309
0.136086735
0.146400434
0.130504524
0.094323946
0.093744428
0.092146734
0.141749036
0.086616084
0.036882578
0.112954328
0.127339224
0.217039185
0.245005107
0.227535941
0.204075504
0.447434331
0.960159038
1
1
1
0.994774041
0.936712261
0.868271366
0.774909738
0.484444017
0.351500861
0.371582827
0.539006916
0.898550375
0.958474845
0.877463336
0.948173542
0.784883967
0.545041844
0.440422239
0.258093191
0.122991274
0.15946119
0.110267783
0.124813747
0.086542881
0.065879334
0.065364145
0.035041618
0.035699036
0.010527873
0.031489912
0.040961653
0.090537948
0.139664049
0.262347522
0.286971032
0.417064007
0.519368289
0.429874308
0.691983533
0.865899335
0.722604995
0.471259103
0.357236609
0.302784287
0.355586954
0.271272816
0.334745598
0.260051943
0.255629786
0.143179072
0.124924982
0.122226868
0.191542537
0.104876005
0.114314953
0.097031721
0.088020235
0.10086532
0.10771383
0.111240421
0.207125713
0.213735477
0.23976377
0.229817437
0.184331885
0.135545689
0.110086248
0.173656542
0.124197061
0.149853165
0.114799937
0.158919254
0.092802781
0.176766669
0.139573282
0.188641376
0.209712346
0.147031359
0.175205821
0.204686954
0.207780586
0.228302308
0.225336599
0.16615842
0.186690838
0.127119424
0.24579964
0.335838267
0.269057043
0.203710511
0.182803846
0.16910748
0.231995654
0.29171303
0.280209846
0.30465765
0.750265967
0.604265028
0.459866794
0.617855365
0.762311371
0.973089368
0.909419694
0.889019332
0.847917587
0.743835159
0.665592633
0.669382512
0.823837922
0.772835778
0.765885435
0.773697955
0.523353555
0.410832145
0.294058159
0.350834303
0.28608381
0.436006271
0.465806388
0.438142755
0.385081391
0.381503587
0.497591477
0.559108588
0.541471958
0.565288218
0.456228813
0.508689276
0.374897356
0.526525084
0.695152999
0.804220963
0.793931948
0.582143457
0.503394882
0.519489158
0.570160422
0.41952175
0.296751784
0.138769721
0.209122021
0.179631582
0.183124241
0.155349059
0.1216262
0.054571808
0.115846435
0.084051787
0.119870468
0.126287387
0.155070526
0.1667493
0.112524516
0.183277984
0.228157954
0.315820217
0.333196383
0.287718247
0.259313744
0.165328163
0.155236044
0.164335948
0.095036558
0.092583174
0.179108153
0.170411152
0.175400705
0.14481022
0.16196353
0.147261837
0.148117011
0.126032881
0.108480906
0.160479212
0.15820735
0.150097882
0.195617306
0.163902577
0.197498601
0.26616175
0.45453665
0.35882387
0.519780265
0.649166367
0.300661345
0.228061718
0.151115014
0.137023778
0.247864017
0.147328578
0.145785528
0.094431531
0.112019955
0.047059706
0.087796747
0.087858303
0.133820213
0.138709209
0.088004153
0.065019762
0.075269183
0.079950799
0.242680188
0.303520849
0.359803923
0.262187911
0.326969086
0.229876117
0.198883459
0.19638954
0.213369311
0.260980268
0.209660707
0.210776809
0.195451827
0.196105527
0.153959067
0.162217146
0.145096761
0.251431788
0.309696404
0.195448306
0.214964245
0.246948602
0.179432069
0.339362807
0.498114107
0.553214958
0.535692387
0.541191066
0.490970932
0.559408207
0.410364946
0.256227153
0.230795053
0.222200716
0.167457644
0.187067567
0.105845084
0.10727423
0.123419306
0.061807182
0.07803534
0.047074125
0.119375696
0.075650722
0.056955316
0.104291355
0.060593245
0.066521517
0.082833968
0.071256925
0.010856775
0.036289398
0.132787064
0.161515921
0.227484302
0.24210864
0.230847865
0.269778812
0.223903622
0.256365639
0.257560372
0.27690027
0.295899563
0.275882751
0.22838094
0.194684287
0.20411658
0.211077253
0.251403621
0.221670245
0.26607373
0.234076462
0.339502815
0.507744456
0.51383386
0.488305009
0.552590185
0.656884379
0.642369471
0.541946921
0.535311054
0.266375347
0.291900215
0.266234514
0.243085083
0.266051431
0.232568375
0.194326336
0.165895906
0.188472376
0.171473668
0.14319331
0.110558773
0.125440222
0.076640061
0.089762116
0.104409709
0.074279844
0.041350161
0.058487018
0.025458566
0.038543172
